"","time","d2_bw1","k_bw1","UD2_1","UD2_2","U_K","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","x_acc_fit","y_acc_fit","tot_acc_fit","vRatio"
"1",0,8.46190864701591,-0.426206597100826,0.237002886288323,0.289992772511654,0.870280055670177,2.916,0.35,0.7,-0.0170996346724531,-0.107181962646652,0.00244279640794632,0.584871103954481,0.594610949577723,0.392341527785287,-0.145504621039019,0.418453664302993,1
"2",0.033333063,8.47579286392952,-0.413233234515511,0.237965371697105,0.290779913554808,0.829404092037292,2.916,0.35,0.7,-0.0207668545131063,-0.0897719874471059,0.021964928516629,0.578532263192783,0.585455881587304,0.37747494502185,-0.140396579632913,0.402738790895376,0.984603263702222
"3",0.066665888,8.48927242149928,-0.400174952443694,0.238617359831909,0.291313721635543,0.788003136062258,2.916,0.35,0.7,-0.0237535916290574,-0.0732492955365976,0.0412446249189405,0.572432410200394,0.577099925094814,0.362893454136795,-0.135142522059593,0.387240442521131,0.970550450684863
"4",0.099999905,8.50234195281329,-0.387034717877924,0.23938714019194,0.291944588730936,0.746218831650944,2.916,0.35,0.7,-0.026101757087234,-0.0575701244320267,0.0602913781129553,0.566590497670023,0.569507779821386,0.348543832396078,-0.129787565927246,0.371924206486569,0.957782193930056
"5",0.133332968,8.51499480075993,-0.373817050647314,0.240452379731831,0.292818692912014,0.704197769543817,2.916,0.35,0.7,-0.0278497868802919,-0.0427013535811128,0.0791141555222006,0.561021595752236,0.562644325038514,0.334391565230214,-0.124377976767977,0.356773877970358,0.946239428382691
"6",0.166666031,8.52722566067209,-0.360525391756006,0.240960000351154,0.293235676153548,0.662082384896118,2.916,0.35,0.7,-0.0290339843168327,-0.0286153399098628,0.097724925883609,0.555735598411945,0.556471825899964,0.320418377457282,-0.118959127975101,0.341788254246622,0.935858692637858
"7",0.200000048,8.53902931634075,-0.347163311848163,0.242293156352351,0.294332148456782,0.620014122880803,2.916,0.35,0.7,-0.0296889174226201,-0.0152894465991498,0.116136543336292,0.550737805219158,0.550949995258121,0.30662351072366,-0.113574885736438,0.326982005618883,0.926572232901852
"8",0.233332872,8.55039961106335,-0.333735760931771,0.242742019404018,0.294701761081166,0.578136712171113,2.916,0.35,0.7,-0.0298479666703526,-0.00270516790661615,0.134360737399121,0.546029470893985,0.546036171895386,0.293024358420581,-0.108266859860979,0.312385959306672,0.918308302736716
"9",0.266665936,8.56133180808443,-0.320246383776005,0.244227896001644,0.295926857830427,0.536587158694182,2.916,0.35,0.7,-0.0295438003206338,0.00915640777056559,0.152411465511703,0.541607070976093,0.541684464549763,0.279652510562773,-0.103071943152136,0.298042534094077,0.910989723506526
"10",0.299999952,8.57182103976414,-0.30669923460838,0.244586653322134,0.296223008868862,0.495500736556498,2.916,0.35,0.7,-0.0288084517157756,0.0203145222571631,0.170302197570912,0.537463365463411,0.537847142810848,0.266553759695871,-0.098021517885771,0.284005501314032,0.9045362235472
"11",0.333333015,8.58186180556964,-0.293099554751839,0.246030301024229,0.297416120985519,0.455012928438589,2.916,0.35,0.7,-0.0276734952470435,0.0307896965118823,0.188044619397556,0.533588111618125,0.53447570409841,0.253786389293484,-0.0931401263967942,0.270337963549026,0.898866232581119
"12",0.366666079,8.59144969691797,-0.27945154076636,0.2465252701144,0.297825702055712,0.415252552443451,2.916,0.35,0.7,-0.026169822254949,0.0406066721062791,0.205651278961305,0.529968052156548,0.531521437127565,0.241415990351238,-0.088442986386019,0.257106674822235,0.893897829337043
"13",0.399999857,8.60058038415978,-0.265759593840181,0.247840706450098,0.298915465932567,0.376345833934874,2.916,0.35,0.7,-0.0243274577467017,0.0497940566956221,0.223133651578906,0.526588108638819,0.528937126927214,0.229513064325345,-0.083934803175995,0.244379413781528,0.88955160900224
"14",0.43333292,8.60924915990796,-0.252029100741473,0.248505947843114,0.299467270521178,0.338419173873586,2.916,0.35,0.7,-0.0221754005687538,0.0583842261570457,0.240500944040128,0.523432423184579,0.526678478300412,0.21814938368325,-0.0796083623756065,0.232221112221752,0.885753077158173
"15",0.466665983,8.61745212178032,-0.238264667045245,0.249675903137314,0.300438840044748,0.301595515987201,2.916,0.35,0.7,-0.0197410044964596,0.0664144285503813,0.257762176499397,0.520484876186957,0.52470504348541,0.207391592587629,-0.075442408024824,0.220687175895242,0.882434209894791
"16",0.5,8.62518560227422,-0.224470889084476,0.250377662091057,0.301022281026145,0.265999313395468,2.916,0.35,0.7,-0.0170496241810602,0.0739256942528668,0.274925062290062,0.517730295596719,0.522981517120285,0.197296528977956,-0.0714005572093833,0.209818874071328,0.879535631645687
"17",0.533333063,8.63244550563328,-0.210653633909968,0.251471562129699,0.301932751717913,0.231764510846845,2.916,0.35,0.7,-0.0141244531863453,0.0809612964453219,0.291994377967719,0.515155684457712,0.521478773059077,0.187906157210524,-0.0674305760174785,0.199638689886693,0.877008358876367
"18",0.566665888,8.63922859683882,-0.196817762281197,0.252249460999469,0.302580948796389,0.199037495830473,2.916,0.35,0.7,-0.0109856537961348,0.0875667304213764,0.308974813936646,0.512750719867274,0.520174233311395,0.17923952572671,-0.0634630257663619,0.190143007292296,0.874814420556515
"19",0.599999905,8.64553197373973,-0.18296790799698,0.253201930289794,0.303375439847193,0.167996267759558,2.916,0.35,0.7,-0.00765007793603194,0.0937876240909305,0.32587007103924,0.51050882051287,0.519052381031109,0.17128683707447,-0.0594113351442449,0.181297786248475,0.872927720889979
"20",0.633332968,8.65135230337154,-0.169110254710167,0.2540690134265,0.304099496190827,0.138887901313962,2.916,0.35,0.7,-0.0041313907821738,0.0996671559135921,0.342680866222149,0.5084281797939,0.518104966176201,0.164003703575233,-0.0551728406496721,0.17303542160999,0.871334385187735
"21",0.666666031,8.65668710792711,-0.155249754659919,0.254961422294055,0.304845480298146,0.112092845540441,2.916,0.35,0.7,-0.000439178135615933,0.105245321491871,0.35940856714414,0.506511918979379,0.517330553673472,0.157303090945125,-0.0506293633084946,0.165250097881707,0.870031999983966
"22",0.700000048,8.6615341167158,-0.141391408245692,0.255889553808687,0.305622158470895,0.0882822728567146,2.916,0.35,0.7,0.00342087632976255,0.110556233369034,0.376053932279028,0.504768744999222,0.516734135377989,0.151050420436798,-0.045649965801902,0.157797810161765,0.869028960440367
"23",0.733332872,8.66589088837597,-0.127541545426704,0.256630312943718,0.306242644844885,0.0687422648546293,2.916,0.35,0.7,0.00744656353723618,0.115625590550471,0.392615969703319,0.503213309090131,0.516326361553993,0.145059679452182,-0.0400951006938786,0.150498929240118,0.868343177872312
"24",0.766665936,8.66975576964042,-0.113705039976352,0.25759869793563,0.307054602926144,0.0558046768489192,2.916,0.35,0.7,0.0116397013086629,0.120469746492723,0.409095734071534,0.501865857496078,0.516122367990668,0.139089858094848,-0.0338206064507662,0.143142663261316,0.868000107225076
"25",0.799999952,8.6731272321302,-0.0998870906950062,0.258383204635438,0.307713048858313,0.052183923161528,2.916,0.35,0.7,0.0160052099130397,0.125093203185405,0.425494696362954,0.500752227528889,0.516140584393757,0.132846336230059,-0.0266847560098838,0.135499908682836,0.868030743060325
"26",0.833333015,8.67600377955586,-0.0860939961636835,0.259228599422926,0.308423259107953,0.0576863173101642,2.916,0.35,0.7,0.0205501496752274,0.129486872189038,0.441814400608442,0.499903365955121,0.516401225175309,0.125985653229386,-0.0185567550758308,0.127344956627969,0.868469081408681
"27",0.866666079,8.67838449589725,-0.0723308763265414,0.259945304245115,0.309025890823221,0.0686813426063712,2.916,0.35,0.7,0.0252834996709309,0.133627695193555,0.458059762330843,0.499354375971164,0.51692470798395,0.118123537317335,-0.00932486686758506,0.118491025864653,0.869349460098332
"28",0.899999857,8.68026868328502,-0.058602952077998,0.26081565080348,0.309758363412584,0.0818341583415681,2.916,0.35,0.7,0.0302145647966101,0.137477545463269,0.474238151478368,0.499143597723597,0.517730051914182,0.108849654603467,0.00109264693148028,0.108855138531036,0.870703864908407
"29",0.93333292,8.68165581696716,-0.0449163160105351,0.261469908065955,0.310309446881688,0.0953391912819879,2.916,0.35,0.7,0.0353512153860377,0.140983003613088,0.490359074272174,0.499311238867335,0.518833230014232,0.0977479626894692,0.0127357662852609,0.0985741545883841,0.872559158862939
"30",0.966665983,8.68254578904788,-0.031276158621387,0.262287023425468,0.310998267933106,0.108335732374163,2.916,0.35,0.7,0.0406988568884442,0.144076538149476,0.506436792024756,0.499897705953591,0.520245870010326,0.0844203312340629,0.025592984073892,0.0882144725057935,0.874934897145419
"31",1,8.68293874134666,-0.0176875500749568,0.262980712303847,0.311583528197238,0.12040925884922,2.916,0.35,0.7,0.0462583744681964,0.146677741187843,0.522489832120095,0.500941739046799,0.521974123572423,0.0685157100880194,0.0395905053264769,0.0791316033002701,0.877841425461665
"32",1.033333063,8.68283508079917,-0.00415669108761992,0.26363979758732,0.312140005241051,0.131354903747723,2.916,0.35,0.7,0.0520237642074468,0.148695537552337,0.538539795855496,0.502478078437149,0.524017730804853,0.0497631974109946,0.05458203413573,0.0738618593521692,0.881278306726434
"33",1.066665888,8.68223555281536,0.0093113330509627,0.264224032807579,0.31263361865465,0.141075319468034,2.916,0.35,0.7,0.0579813155974678,0.150031971059599,0.554614106969069,0.504535216621335,0.526370000238582,0.0280010272716186,0.0703447264085619,0.0757128658931978,0.885234287414983
"34",1.099999905,8.68114112232147,0.022711770071949,0.264834116319914,0.313149403906425,0.149531658214061,2.916,0.35,0.7,0.0641078507655985,0.150586175711561,0.570744972560432,0.507132886545026,0.529017921181242,0.00320594490416062,0.0865754868858075,0.0866348256317466,0.889687486510191
"35",1.133332968,8.67955315602987,0.0360384892344484,0.265358804429423,0.313593263780032,0.156718812836459,2.916,0.35,0.7,0.0703688432792036,0.150259405541714,0.586966917227738,0.510279093781825,0.531942330055195,-0.0244796857318555,0.102889772432438,0.105761809197504,0.894605675245244
