"","time","d2_bw1","k_bw1","UD2_1","UD2_2","U_K","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","x_acc_fit","y_acc_fit","tot_acc_fit","vRatio"
"1",0,4.21465299898504,1.79327709099191,1.36588465661292,1.37606916075123,1.0874360291073,1.939,0,1.002,0.00720313825114441,-0.069054421340628,0.00875243216111339,-0.944788331480254,0.947308558183622,-0.197458791142165,0.613789616126398,0.644769468154251,1
"2",0.033333063,4.15957608757312,1.7787115240215,1.37554575870909,1.38565925620355,1.04535813943043,1.939,0,1.002,0.0050279694271126,-0.0789649575452829,-0.0229736127766081,-0.916261075991979,0.919657449215798,-0.185849160111375,0.585692738932851,0.614472045542162,0.970810873892196
"3",0.066666126,4.10424753269108,1.76203366699611,1.38503792041691,1.39508260722897,1.0034826819446,1.939,0,1.002,0.00238049747342467,-0.0869027004319552,-0.053574192015443,-0.889182638468384,0.893419187109815,-0.179274052724149,0.557276280615886,0.585402458926521,0.943113180380072
"4",0.100000143,4.04881222727533,1.74334773883907,1.39434042930047,1.40431857951884,0.961925901826751,1.939,0,1.002,-0.00060767922430452,-0.0931870454943645,-0.0831084430212218,-0.8636297026508,0.86864267034764,-0.177992714537962,0.528833580304294,0.55798419519378,0.916958537789613
"5",0.133333206,3.99341436156764,1.72276097663417,1.40349452232464,1.41340804943062,0.920810102453799,1.939,0,1.002,-0.00381931576360199,-0.0981739986852746,-0.111640199205943,-0.839647438856186,0.845367349497015,-0.182161826247982,0.500640399929765,0.532751106037177,0.892388591018254
"6",0.166666031,3.93818809334765,1.70038034794345,1.41244542309974,1.42229656304,0.880256038564215,1.939,0,1.002,-0.00715555129207085,-0.102245445083781,-0.139240327382182,-0.817247213469111,0.823618321167886,-0.191828061143998,0.472942773523747,0.510365429932906,0.869429832606072
"7",0.200000048,3.88326057333801,1.67631303022254,1.42120738541271,1.43099820836772,0.840384626337775,1.939,0,1.002,-0.0105384456987426,-0.105795994382991,-0.165982412574063,-0.796411400021731,0.803407686366056,-0.206925742521754,0.445952185455163,0.491621413925813,0.848095036644151
"8",0.233333111,3.82875884524935,1.65066942571229,1.42974993192034,1.43948265283962,0.801321224554419,1.939,0,1.002,-0.0139122673837324,-0.109219967495176,-0.191937163270316,-0.777099895711664,0.784737694529023,-0.227274201882074,0.419843793783902,0.477412163669918,0.82838657768878
"9",0.266666174,3.77479868611581,1.62355815418747,1.43808629462184,1.44776297465406,0.763186763820764,1.939,0,1.002,-0.0172449759620771,-0.11290013744612,-0.217175852743599,-0.759250539079861,0.76759873770637,-0.252582777369063,0.394747340676389,0.46864007766574,0.810294313373639
"10",0.300000191,3.72148966287764,1.59508784188556,1.44617471650998,1.45579763383265,0.726100657965972,1.939,0,1.002,-0.0205278665094304,-0.117196715336678,-0.241766146621808,-0.74278626839198,0.751975073122367,-0.282453470078502,0.370747780347813,0.466083554088983,0.793801625274252
"11",0.333333015,3.66893990856563,1.56536973150781,1.4540310720895,1.46360233622447,0.690183104454884,1.939,0,1.002,-0.023774547439011,-0.122437810514243,-0.265768718153516,-0.727621529451377,0.73785100634524,-0.316380748140956,0.347886862823827,0.470236161008099,0.778891945999097
"12",0.366666079,3.61724537419136,1.53451168750552,1.46163977332752,1.47116153666854,0.655546544189968,1.939,0,1.002,-0.0270203807117587,-0.128912918053731,-0.289241341760356,-0.713663889061246,0.725213545785757,-0.353759656460513,0.326159088234803,0.481171118602539,0.765551561337405
"13",0.400000095,3.56649671784653,1.5026215417332,1.4689729436702,1.4784474793631,0.622299253484683,1.939,0,1.002,-0.0303205349445693,-0.136866639922906,-0.312235219377546,-0.700820693180883,0.714060306356767,-0.393882048152517,0.305516482953659,0.498481082101613,0.753777953538088
"14",0.433333158,3.51678197459424,1.46980889141314,1.476018299766,1.48544789920217,0.590545470861993,1.939,0,1.002,-0.0337481004012041,-0.146493352046204,-0.334793617760664,-0.689003443304705,0.704404746633264,-0.435931170424774,0.285871604284322,0.521304670498937,0.743585329772484
"15",0.466665983,3.4681785464708,1.43617985000901,1.4827875444716,1.49217436717031,0.560378409837135,1.939,0,1.002,-0.0373928021211457,-0.157934571500446,-0.356955565347734,-0.678129054091341,0.69627748985433,-0.478983895410889,0.267096472018136,0.548421459670867,0.735006016613403
"16",0.5,3.42075630323337,1.40183848397107,1.48923732634839,1.49858374947458,0.531880438555424,1.939,0,1.002,-0.0413589181505273,-0.171275328768353,-0.378754738688345,-0.668123449223822,0.689727614096641,-0.522004492466749,0.249025988006635,0.578362025774643,0.728091821971007
"17",0.533333063,3.37458360253409,1.36689108930551,1.49537280774166,1.50468112041494,0.505124322434428,1.939,0,1.002,-0.0457625595533841,-0.186538848193816,-0.400217118600559,-0.658924915827919,0.684820258596593,-0.563837432525939,0.231462118718933,0.609497631430427,0.722911508273159
"18",0.56666708,3.32971650728847,1.33143809947077,1.50119189863583,1.51046435129395,0.480164235820092,1.939,0,1.002,-0.050729930559387,-0.203686243314784,-0.421366519499275,-0.650483548679512,0.681628148493283,-0.603221683544777,0.21417175993497,0.640114007230148,0.719541845795464
"19",0.600000143,3.28620974326943,1.29558210265502,1.50665297053627,1.51589201911804,0.457039427019511,1.939,0,1.002,-0.0563928887416568,-0.222609847313038,-0.442220184094554,-0.642764775441666,0.68022180255363,-0.638795372468465,0.196893386852112,0.668450846116018,0.718057275717949
