"","time","d2_bw1","k_bw1","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit"
"273",10.533,1.29817582805624,0.105344504325168,2.25,0.4,0.7,2.17420054952499,0.563428113407021,9.42563939617397,-0.679614921525565,0.882795378634027
"274",10.567,1.2947915239505,0.10463621430257,2.25,0.4,0.7,2.19673011969089,0.539455262245503,9.40298192501636,-0.645081134715691,0.840917148315129
"275",10.6,1.29152782124042,0.103960751330674,2.25,0.4,0.7,2.21751023596973,0.515243516727081,9.38244289963161,-0.611571377843106,0.799684582648813
"276",10.633,1.28828415736362,0.103296977744343,2.25,0.4,0.7,2.23718227260773,0.490179503724588,9.36332186442531,-0.578154886889862,0.757983521658823
"277",10.667,1.28496242578346,0.102625161343522,2.25,0.4,0.7,2.25625708611387,0.463547660637514,9.3450872137951,-0.543909097095139,0.714642245872269
"278",10.7,1.28175732092323,0.10198464968292,2.25,0.4,0.7,2.27358381117585,0.436996521753307,9.32879098107407,-0.510928315517869,0.672319643936138
"279",10.733,1.27857018382698,0.101355322290669,2.25,0.4,0.7,2.28971719108893,0.409834844087069,9.31385223836417,-0.478276514380672,0.629851588579403
"280",10.767,1.27530456551117,0.100718403720838,2.25,0.4,0.7,2.30507071740257,0.381297236718307,9.29985264427403,-0.445053837600474,0.586055032477263
"281",10.8,1.27215190464385,0.100111128221003,2.25,0.4,0.7,2.31872542331875,0.353145587141812,9.28758582147555,-0.413282863050632,0.543612482021028
"282",10.833,1.26901527334452,0.0995143533868478,2.25,0.4,0.7,2.33113988940175,0.324628935940385,9.27658851852891,-0.382042645334955,0.501338736688396
"283",10.867,1.2657997232913,0.0989102005098992,2.25,0.4,0.7,2.34262525340142,0.294951045875699,9.26655040070678,-0.350472815059471,0.458069114390917
"284",10.9,1.2626938111999,0.0983339221928598,2.25,0.4,0.7,2.3525017634179,0.265938885812913,9.2580258665353,-0.320486471403024,0.416455362961956
"285",10.933,1.25960217707978,0.0977673008669965,2.25,0.4,0.7,2.36112565826561,0.236801467311431,9.25066450110801,-0.291196592779845,0.375327044812171
"286",10.967,1.25643123196292,0.0971932825795495,2.25,0.4,0.7,2.36870380108644,0.206730997110884,9.24425667290884,-0.261797176355103,0.333579775636901
"287",11,1.25336698756341,0.0966453016142094,2.25,0.4,0.7,2.3747967428562,0.177573188573915,9.23913950794798,-0.234061969032681,0.293797962293415
"288",11.033,1.25031550208999,0.096105999127953,2.25,0.4,0.7,2.37965567208153,0.148517065592195,9.23506805517361,-0.207154493022902,0.254892727930186
"289",11.067,1.24718442345563,0.0955590639942928,2.25,0.4,0.7,2.38338439867395,0.118761919408434,9.23192436230809,-0.180335772105814,0.215929118468482
"290",11.1,1.24415750926198,0.0950363021034482,2.25,0.4,0.7,2.38577957854943,0.0901286796436817,9.2298514471548,-0.155217352152254,0.179487061660361
"291",11.133,1.241142103363,0.0945211361041633,2.25,0.4,0.7,2.38698796559528,0.0618056386418372,9.22870049297221,-0.131027223154415,0.144872599809219
"292",11.167,1.23804698939616,0.0939979082134066,2.25,0.4,0.7,2.38701456247924,0.0330161661600109,9.22843485191816,-0.107103656110206,0.112077028779669
"293",11.2,1.23505390852552,0.0934970062760907,2.25,0.4,0.7,2.38588304853589,0.00551623900186976,9.22902697685688,-0.0848789249464281,0.0850579848855304
"294",11.233,1.23207137779975,0.0930025482701902,2.25,0.4,0.7,2.38363930629658,-0.0214890994341442,9.23041350563966,-0.0636565061313637,0.0671858033169425
"295",11.267,1.22900923835355,0.0924994353743242,2.25,0.4,0.7,2.38019645015952,-0.0487379954447582,9.23262776307458,-0.0428595921321454,0.064902517961225
"296",11.3,1.22604739463161,0.0920168611947835,2.25,0.4,0.7,2.37579111839174,-0.0745755230274853,9.23549535112765,-0.023728703318768,0.0782595680796482
"297",11.333,1.22309544669025,0.0915395464796472,2.25,0.4,0.7,2.37037429451355,-0.0997649357371605,9.23902688493414,-0.00565094460276372,0.0999248496498407
"298",11.367,1.2200642385578,0.0910528548761623,2.25,0.4,0.7,2.36377621068588,-0.124994850369046,9.24331376312486,0.0118604366069058,0.125556292455961
"299",11.4,1.21713195758738,0.0905850156320395,2.25,0.4,0.7,2.3564271328247,-0.148742195725088,9.24805879164304,0.0277653804288726,0.151311457396591
"300",11.433,1.21420922018431,0.0901212560577394,2.25,0.4,0.7,2.34819091342119,-0.171726591993126,9.25333472971355,0.0425876885016198,0.176928611619163
"301",11.467,1.21120784206807,0.0896473064571715,2.25,0.4,0.7,2.33882522666502,-0.194579932012173,9.25927894491136,0.0567213610885398,0.202678718038176
"302",11.5,1.20830435354239,0.0891906602471351,2.25,0.4,0.7,2.32892937707151,-0.215934715712124,9.26549609382171,0.0693320526469532,0.226792272738547
"303",11.533,1.20541034456357,0.0887369542792044,2.25,0.4,0.7,2.3182890426166,-0.236458259431131,9.2721092056411,0.0808513947786681,0.249898892536273
"304",11.567,1.20243859365249,0.0882721930564269,2.25,0.4,0.7,2.30660012470235,-0.256722527911456,9.27928962458163,0.0915801915100794,0.272568134260539
"305",11.6,1.19956397752693,0.0878233542424942,2.25,0.4,0.7,2.29460187429431,-0.275530138398203,9.28656917662278,0.100891508649121,0.293421120036082
"306",11.633,1.19669904017121,0.0873763891880096,2.25,0.4,0.7,2.2820113921544,-0.293490726134327,9.29410945525442,0.109123814626412,0.313121084000222
"307",11.667,1.19375753447229,0.0869174899355274,2.25,0.4,0.7,2.2684732200251,-0.311116886310678,9.30210417645972,0.116486286872324,0.332208928201746
"308",11.7,1.19091263566917,0.0864733235870453,2.25,0.4,0.7,2.25483470403719,-0.327384908418381,9.31003808882232,0.122557210014278,0.349572807847801
"309",11.733,1.18807784408804,0.0860300655574393,2.25,0.4,0.7,2.24075413037953,-0.342844549676483,9.31809995742926,0.127582702883208,0.36581379323073
"310",11.767,1.18516791650558,0.0855740166880825,2.25,0.4,0.7,2.22583401468107,-0.357952806190192,9.32649488692367,0.131683616859082,0.381406327174213
"311",11.8,1.18235423446205,0.0851317183244204,2.25,0.4,0.7,2.21099784096323,-0.371851284751789,9.33468615251809,0.134637059972542,0.395475050906636
"312",11.833,1.17955127659499,0.0846894864739128,2.25,0.4,0.7,2.19585458429387,-0.385030630950353,9.34287873020947,0.136599186578631,0.408543662959017
"313",11.867,1.17667484808018,0.0842336616840925,2.25,0.4,0.7,2.17997247277363,-0.397898436579245,9.35127894425699,0.137607238032472,0.421021279499187
"314",11.9,1.17389440855242,0.0837908196027308,2.25,0.4,0.7,2.16432222342104,-0.409741859562044,9.35935319655091,0.137626482773943,0.43223771265137
"315",11.933,1.17112545380763,0.083347342317058,2.25,0.4,0.7,2.14847233740909,-0.420995852413579,9.36731226231869,0.136726864652098,0.442641777588864
"316",11.967,1.16828489363882,0.0828895519294583,2.25,0.4,0.7,2.13196260157111,-0.432026301561511,9.3753544710489,0.134867810149011,0.452588169813692
"317",12,1.16554011069273,0.0824441906041392,2.25,0.4,0.7,2.11578816326621,-0.442236862911718,9.38297196943132,0.132188158896991,0.461570311296745
"318",12.033,1.16280767044395,0.0819976425272086,2.25,0.4,0.7,2.09948481451557,-0.45201244158119,9.39037158946743,0.128676578923529,0.469971179230867
"319",12.067,1.16000565182574,0.0815361649863586,2.25,0.4,0.7,2.08256776989039,-0.461685469899357,9.39773548225886,0.12422121866891,0.478104992950062
"320",12.1,1.15729918787547,0.0810867692320366,2.25,0.4,0.7,2.06604220717628,-0.470741332348309,9.4046012623805,0.119116773432737,0.485578219954404
"321",12.133,1.15460597649203,0.080635789214872,2.25,0.4,0.7,2.04941751667402,-0.479522192399532,9.41116286286848,0.113276561492471,0.492720115671373
"322",12.167,1.15184533521429,0.0801693832160691,2.25,0.4,0.7,2.03218633926189,-0.488334934901337,9.41757911023751,0.106524420869867,0.499818427918333
"323",12.2,1.14917996636457,0.0797149039546436,2.25,0.4,0.7,2.01535895115862,-0.496710677322335,9.42344925848428,0.0992912530611049,0.506537510852313
"324",12.233,1.14652876972785,0.079258595106032,2.25,0.4,0.7,1.99842288671188,-0.504957091501178,9.42894627945137,0.0914217437824728,0.513166249371056
"325",12.267,1.14381237268479,0.0787864939140449,2.25,0.4,0.7,1.98084861607651,-0.513362307333159,9.4341995148767,0.0826825622653466,0.519978138668529
"326",12.3,1.1411908655824,0.0783263373611908,2.25,0.4,0.7,1.96365566792718,-0.521470623826343,9.43888223121132,0.0736206412139463,0.526641823563785
"327",12.333,1.1385844228689,0.0778642513021942,2.25,0.4,0.7,1.94631235802688,-0.529563588911465,9.44313936086304,0.0640193257849689,0.53341922422683
"328",12.367,1.13591505191598,0.0773861416945122,2.25,0.4,0.7,1.92826621033105,-0.537915677394618,9.44706550460065,0.0535952452176461,0.540579065721981
"329",12.4,1.13334005693702,0.0769201445651771,2.25,0.4,0.7,1.91055750691763,-0.546059340701181,9.45041674747793,0.0429920361669127,0.547749138512135
"330",12.433,1.13078095999054,0.0764522526888309,2.25,0.4,0.7,1.89263614760535,-0.554257638757168,9.4533039570583,0.0319393354251857,0.555177135037164
"331",12.467,1.12816121504814,0.0759682415933994,2.25,0.4,0.7,1.8739252798425,-0.562774465395348,9.45578256128506,0.0201107275231321,0.563133678856565
"332",12.5,1.12563517907449,0.0754966354549718,2.25,0.4,0.7,1.85550202759752,-0.571115761227527,9.45769736523063,0.00822914769104981,0.571175044617864
"333",12.533,1.1231257920816,0.0750232904383799,2.25,0.4,0.7,1.83679715574438,-0.579532250130188,9.45912023669053,-0.00402175420766814,0.579546204756675
"334",12.567,1.12055801571587,0.0745338627048887,2.25,0.4,0.7,1.81720792475623,-0.58827824385217,9.46006376937442,-0.0170046532710311,0.588523959089739
"335",12.6,1.11808311611901,0.0740572308775233,2.25,0.4,0.7,1.7978656805434,-0.596830079689064,9.46046541101512,-0.029932224366659,0.597580188825894
"336",12.633,1.11562551667424,0.0735791218782939,2.25,0.4,0.7,1.77818032686948,-0.605430279518475,9.46035417693122,-0.0431592505653595,0.606966674758328
"337",12.667,1.11311174072955,0.0730850927240441,2.25,0.4,0.7,1.75752219583923,-0.614322738341127,9.4596969107497,-0.0570781541480663,0.616968672238624
"338",12.7,1.11068984060508,0.0726043231428469,2.25,0.4,0.7,1.73709222026828,-0.622962111416892,9.4585265922423,-0.0708496273348642,0.626978039451528
