"","time","d2_bw1","k_bw1","UD2_1","UD2_2","U_K","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","x_acc_fit","y_acc_fit","tot_acc_fit","vRatio"
"1",0,13.2953312920944,0.144154065742359,0.522854305862416,0.548909888013387,1.04682597151291,3.634,0.15,1,0.0236208521572427,-0.0821499317558891,-0.007542789495892,0.304651024413649,0.315532657523406,0.520238672771213,-0.546185835632965,0.75429917386461,1
"2",0.033333063,13.2935893738831,0.162531904426881,0.520203703404047,0.546385699881764,0.996599455990688,3.634,0.15,1,0.0217825543262482,-0.0733869515225247,0.00221907947888654,0.287705739447523,0.29691789633637,0.550121456093947,-0.550581839079023,0.778314832171766,0.941005278714598
"3",0.066666126,13.2909260687146,0.180171740560284,0.517932930420585,0.544224182129069,0.945928826292334,3.634,0.15,1,0.0200314819076129,-0.062698866683847,0.0114626182958818,0.270155826612292,0.277336111128734,0.57888538439204,-0.553605278964277,0.80099131902901,0.878945822297844
"4",0.100000143,13.2873813991888,0.197090164936658,0.515187886388122,0.541612405951951,0.894976249000013,3.634,0.15,1,0.0184615149610038,-0.0501657974292252,0.0201493875484828,0.252085174264149,0.257028290885452,0.606438881037699,-0.555172905303824,0.822183112948536,0.81458538365838
"5",0.133333206,13.2829947536844,0.213302254976117,0.5125538805081,0.539107522136273,0.843909873010163,3.634,0.15,1,0.0171627927923778,-0.0358767501441273,0.0282439261749264,0.233587863027702,0.23632695774023,0.632690304190925,-0.555217665334644,0.841762244886796,0.748977806592649
"6",0.166666031,13.2778043249121,0.228824373736898,0.509583979312695,0.536284693024294,0.792894582243107,3.634,0.15,1,0.016220965102022,-0.0199275670708741,0.0357158983739012,0.214763349841503,0.215685892826833,0.6575567094118,-0.553691461270857,0.859624953323675,0.683561234262521
"7",0.200000048,13.2718471651781,0.243673069135422,0.505868854948879,0.532755796221205,0.742094154353283,3.634,0.15,1,0.0157168337912178,-0.00242060350209407,0.042540061795956,0.195715261976792,0.195730230398777,0.680965400402418,-0.550566472867157,0.87569247889348,0.620316869686487
"8",0.233333111,13.265160032164,0.257863224743921,0.501693811759529,0.52879307933993,0.691677158118619,3.634,0.15,1,0.0157259162836227,0.0165341524282601,0.0486958759636641,0.176551547305407,0.177324073527692,0.70285340633502,-0.545836726088697,0.889910468723662,0.561983266389908
"9",0.266666174,13.2577782291373,0.271411057991902,0.497115781481453,0.524451656683355,0.64180628337333,3.634,0.15,1,0.0163179470634025,0.0368241978075453,0.0541691673179266,0.157378331071181,0.161629083505783,0.723173474425791,-0.539518049054245,0.902252514193432,0.512242012520665
"10",0.300000191,13.2497360682815,0.28433264965202,0.492445215299362,0.520026662846468,0.592642882193082,3.634,0.15,1,0.0175567603275627,0.0583349211516796,0.0589515228608743,0.138299485805179,0.150099003326969,0.74189180164374,-0.531648391332882,0.912717621914377,0.47570037442427
"11",0.333333015,13.2410677217783,0.296642830784191,0.487993197247307,0.515812757267256,0.544351522814631,3.634,0.15,1,0.019500000097882,0.0809492560535973,0.0630399351984592,0.119416425755949,0.144267337938831,0.75898560980807,-0.522289002995121,0.921327823603176,0.457218403543949
"12",0.366667032,13.2318053194523,0.308358075630661,0.483669846407973,0.511724496505993,0.497089337957072,3.634,0.15,1,0.0221995361096896,0.104554395219988,0.0664377207071436,0.100822028559696,0.145247041287282,0.774445490765848,-0.511522892818957,0.9281279481006,0.460323322559752
"13",0.400000095,13.2219813086309,0.319493150072154,0.48005177392381,0.508306153462061,0.451020318156442,3.634,0.15,1,0.0257011152876238,0.129037037137567,0.0691532356831208,0.0826042592839649,0.153212338292627,0.788268322067518,-0.499458088245797,0.933180223477377,0.485567292765129
"14",0.433333158,13.2116264030256,0.330063856637287,0.477002806721252,0.505427658146991,0.406306566471077,3.634,0.15,1,0.0300451877401907,0.154289710043886,0.071200507296782,0.0648405572777041,0.167360725660203,0.800458073635735,-0.486226307357049,0.93656241095546,0.530406985361851
"15",0.466665983,13.200770772219,0.340085514172206,0.47385518719112,0.502458135995359,0.363118161102556,3.634,0.15,1,0.0352669275439908,0.180208389748987,0.0725985167629596,0.0475990147645785,0.186388652933813,0.811020579576175,-0.471985321874395,0.938362682847603,0.590711130812148
"16",0.5,13.1894431463967,0.349573844756579,0.47078664864183,0.499565319592349,0.321635710040889,3.634,0.15,1,0.0413970408691905,0.206694938767927,0.0733710199089409,0.0309357132711988,0.208997167607303,0.819961131801759,-0.45691835280212,0.938674937767609,0.662363031604105
"17",0.533333063,13.1776725978367,0.358543469986786,0.467282669358315,0.496264579717949,0.282067423534346,3.634,0.15,1,0.0484612260989863,0.233652874366683,0.073545976551433,0.0148962151371289,0.23412723661553,0.827279547283145,-0.441235826136565,0.937592930657768,0.742006353488666
"18",0.566666126,13.165486293573,0.367009825434553,0.463710308986223,0.492902313506539,0.244658400322914,3.634,0.15,1,0.0564817723129502,0.260992296118002,0.0731551276135628,-0.000488857890752384,0.26099275395111,0.83296843943707,-0.425169808462769,0.935203607310459,0.827149734672867
"19",0.600000143,13.1529104959225,0.374988202983703,0.459583448351154,0.489021866585062,0.20972469486892,3.634,0.15,1,0.0654775046030724,0.288626881829674,0.0722330342407605,-0.0152030477540644,0.289027004924684,0.837008526245279,-0.408970025039218,0.93157917236694,0.915997117994812
"20",0.633333206,13.139971701656,0.382493125479086,0.455088543861408,0.484799982213177,0.177706513634085,3.634,0.15,1,0.0754632383449278,0.316470685965742,0.0708161754727662,-0.0292433543703568,0.317818924626048,0.839364840187201,-0.392896652621447,0.926769180855527,1.00724573843033
"21",0.666666031,13.1266945833553,0.389539661785489,0.450501842734999,0.480496982620734,0.149243965440809,3.634,0.15,1,0.086451547402111,0.344441774292646,0.0689415098853818,-0.0426225281233963,0.347068891981831,0.839983838522935,-0.377205579294851,0.920791451975358,1.09994602367296
