"","time","d2_bw1","k_bw1","UD2_1","UD2_2","U_K","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","x_acc_fit","y_acc_fit","tot_acc_fit","vRatio"
"1",0,10.2392145367865,6.5294415251242,3.6960281524143,3.6998039871646,2.33646478661732,2.907,"air",1.002,0.0459401802172885,-0.63351856240656,0.0174175870967726,0.59962619780189,0.872294300109788,2.30531745192063,0.694911590498261,2.40777712272931,1
"2",0.033334017,10.0612447960429,6.55752502819647,3.73292355282731,3.7366621055767,2.26604851040654,2.907,"air",1.002,0.0320578108877017,-0.643654477348215,0.0381070132311692,0.61817844357779,0.892432448039997,2.60281400226976,0.710693989630382,2.69809686210638,1.02308641467412
"3",0.066666842,9.87829663885973,6.57553499437681,3.76991624281583,3.77361814679846,2.1967503370045,2.907,"air",1.002,0.0160642953469087,-0.641494634969425,0.0592849082823312,0.638121727875073,0.904828550765737,2.91537419212714,0.724544497030973,3.00405915525957,1.03729733262255
"4",0.099999905,9.69091268588782,6.58363264994533,3.80692649700267,3.81059244653387,2.12864240250256,2.907,"air",1.002,-0.00165728175415546,-0.625519336958455,0.0810301059985088,0.659388055874705,0.908882307638986,3.24079340566377,0.736117894986704,3.32334341492321,1.04194456793377
"5",0.133333921,9.49963718342573,6.58199236693882,3.84392211866995,3.8475528189227,2.06179863005282,2.907,"air",1.002,-0.0206152555405851,-0.594356059696586,0.103421101299861,0.681884735419161,0.90455841054943,3.57641538338728,0.745044720588474,3.65319567368159,1.03698764331669
"6",0.166666985,9.3050266973427,6.57080346349369,3.88092639676248,3.88452251082264,1.99629729113701,2.907,"air",1.002,-0.04021258011091,-0.546827851593674,0.126533379902372,0.705492244753029,0.892602938985315,3.9191080000176,0.750929438186427,3.99040130023747,1.02328186584845
"7",0.200000048,9.10761750909472,6.55026950472688,3.91785192187332,3.92141417370398,1.93220900463444,2.907,"air",1.002,-0.0597578631187628,-0.48198785213717,0.150441834957461,0.730067711120633,0.874820640147866,4.26531544086663,0.753348865929702,4.3313335502929,1.00289620147439
"8",0.233333826,8.90794197388218,6.52060719009154,3.95470517483399,3.95823426035635,1.86960204311219,2.907,"air",1.002,-0.0784742885442334,-0.399155361945669,0.175217563106461,0.755442878061496,0.854411461173019,4.61102146393011,0.751846774782719,4.67191529392126,0.979499076246952
"9",0.299999952,8.50392839290056,6.43483822485136,4.02800555733273,4.03147047736969,1.74909635841805,2.907,"air",1.002,-0.10996287161635,-0.17831802954329,0.227625203467295,0.807787619151419,0.827235249076416,5.28244325993689,0.735058646300498,5.33334022990787,0.948344210173446
"10",0.333333969,8.30061877886108,6.37923069957445,4.06440232876739,4.06783624671517,1.69131005182288,2.907,"air",1.002,-0.120879981904124,-0.0405302695321815,0.255371336160044,0.834293593879755,0.835277500916401,5.59773331745273,0.71864807464262,5.64367551764875,0.957563864410523
