"","time","d2_bw1","k_bw1","UD2_1","UD2_2","U_K","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","x_acc_fit","y_acc_fit","tot_acc_fit","vRatio"
"1",1.733,14.3948275393451,-0.194382532571507,0.228267785927334,0.282898607441195,1.06925204896409,3.765,0.25,1,-0.559714453804646,-0.412801339175472,0.299906144775908,0.152183745738549,0.439960041472039,-0.291660903855901,0.0381474863794986,0.294145055296048,1
"2",1.766,14.4012393587325,-0.187005795288257,0.228581233279927,0.283151585211477,1.01927385102982,3.765,0.25,1,-0.57387934894427,-0.419709419401464,0.305389035199035,0.150326659537618,0.445818462271419,-0.296978100565431,0.0442457103991618,0.300256015933366,1.01331580199824
"3",1.8,14.4076047932262,-0.179346637961377,0.228859518136896,0.283376285249581,0.967091241455398,3.765,0.25,1,-0.588628652064619,-0.427273004828514,0.310890029199396,0.148829914296624,0.452451725651177,-0.302161207481099,0.050384578136966,0.306333153642364,1.02839276980096
"4",1.833,14.4135439056244,-0.171861448978916,0.228922998557625,0.283427555591573,0.915950241299428,3.765,0.25,1,-0.603117491680982,-0.435038319536105,0.316104936894566,0.147777849107515,0.459452535254342,-0.306874114742044,0.0561838617061419,0.311974916643836,1.04430514579707
"5",1.866,14.4192423851321,-0.164331497664331,0.229033138788791,0.283516522734471,0.864497429866936,3.765,0.25,1,-0.617799653713494,-0.443210106826944,0.321216695873263,0.147115113396257,0.466988281847783,-0.311243171145783,0.0618076235545304,0.317320805990313,1.06143339809977
"6",1.9,14.4248568739816,-0.156532587682625,0.229350598896039,0.283773038208305,0.811340477307935,3.765,0.25,1,-0.633152545819449,-0.452039921132439,0.326395724429911,0.146832088961987,0.475289125318856,-0.315352882786465,0.0673986163884271,0.322474827192462,1.08030066487086
"7",1.933,14.43005259728,-0.148929331603577,0.229490121408367,0.28388581476366,0.759780342531395,3.765,0.25,1,-0.64829581589301,-0.46099132682488,0.3313569930372,0.146936476448745,0.483842258922199,-0.318930737217803,0.0726092152512206,0.327091597693505,1.09974137038295
"8",1.966,14.434994360246,-0.141298601245129,0.229687166067427,0.284045127147229,0.708421932515795,3.765,0.25,1,-0.663699490159001,-0.470298890468149,0.336272977328201,0.147403766085364,0.492857907141318,-0.322074080368088,0.0775890690906383,0.331288057266334,1.12023334094681
"9",2,14.4398163033048,-0.133413884536512,0.229713110720543,0.284066107159775,0.655891094745726,3.765,0.25,1,-0.679864850395857,-0.480237931976176,0.341310337986017,0.148252002898979,0.502600365770174,-0.324828154168264,0.0824602998141345,0.33513136347677,1.14237730337635
"10",2.033,14.4442312895159,-0.125744759168307,0.229815953436768,0.284149278468292,0.6054413036141,3.765,0.25,1,-0.695862163489856,-0.490198848354605,0.346191553966146,0.14941724611191,0.512465046967935,-0.327002990425441,0.0869195195641836,0.338357737651216,1.16479906960029
"11",2.066,14.4483819930862,-0.118065204476487,0.23004735127593,0.284336462362939,0.555675451242819,3.765,0.25,1,-0.712182261987033,-0.500442301393977,0.351082909135905,0.15090396568849,0.522699248024151,-0.328660963139674,0.0910983906147795,0.341052701887115,1.1880607299592
"12",2.1,14.4523791658433,-0.110147868686713,0.230300933381376,0.284541666397618,0.505273923909966,3.765,0.25,1,-0.729354276976425,-0.511261101662688,0.356151269067693,0.152754376820813,0.533593303660437,-0.329803193172799,0.0950955490802374,0.34323943491657,1.21282219602288
