,time,d2_bw1,k_bw1,do,mf_xe,p_atm,x_loc_fit,x_vel_fit,y_loc_fit,y_vel_fit,tot_vel_fit
215,8.867,7.5678627853,0.5024697746,3.387,air,1,6.3608504839,1.1005678708,-0.7103584113,0.4069603386,1.1733994868
216,8.9,7.5506239563,0.5012092009,3.387,air,1,6.3989174405,1.1069777792,-0.6988052634,0.4241447272,1.1854528895
217,8.934,7.5329401529,0.4998647342,3.387,air,1,6.4383798458,1.1131182343,-0.6862995031,0.4424542978,1.1978305428
218,8.967,7.5158555761,0.4985176955,3.387,air,1,6.4768893057,1.1186226792,-0.6735444019,0.4608097434,1.2098191262
219,9,7.4988526628,0.4971315337,3.387,air,1,6.5155770549,1.1236767074,-0.6601496798,0.4797348238,1.2217998379
220,9.034,7.4814236088,0.495665082,3.387,air,1,6.5555969334,1.1284143035,-0.6456475064,0.499819015,1.2341547262
221,9.067,7.4645970085,0.4942073068,3.387,air,1,6.5945701042,1.1325611776,-0.6308601717,0.5198675325,1.2461769827
222,9.1,7.4478619755,0.492718392,3.387,air,1,6.6336488021,1.1362701902,-0.6153424627,0.5404464603,1.2582497056
223,9.134,7.4307185481,0.4911548516,3.387,air,1,6.6739999551,1.1396428101,-0.5985611807,0.5621836103,1.2707620337
224,9.167,7.414177772,0.4896117492,3.387,air,1,6.713230385,1.1424910561,-0.5814761337,0.5837781184,1.2829975467
225,9.2,7.3977362613,0.4880466292,3.387,air,1,6.7525085416,1.1449317053,-0.5635799636,0.6058376555,1.2953408334
226,9.234,7.3809024611,0.4864144466,3.387,air,1,6.7930107278,1.1470322946,-0.5442675029,0.6290244049,1.3081875962
227,9.267,7.3646683567,0.4848145899,3.387,air,1,6.8323406823,1.1486812724,-0.5246510524,0.651945557,1.320795849
228,9.3,7.348538717,0.4832026858,3.387,air,1,6.8716775243,1.149957774,-0.5041532843,0.6752464502,1.3335518927
229,9.334,7.3320307523,0.4815329511,3.387,air,1,6.9122028767,1.1508947856,-0.4820902587,0.6996167335,1.3468564813
230,9.367,7.3161163648,0.4799071614,3.387,air,1,6.951523902,1.1514473503,-0.4597390662,0.7235879186,1.3599303205
231,9.4,7.3003089365,0.47827982,3.387,air,1,6.9908250266,1.1516572519,-0.436445279,0.7478354541,1.3731614225
232,9.434,7.2841345828,0.4766052621,3.387,air,1,7.0312892448,1.1515230776,-0.4114403819,0.7730660788,1.386952256
233,9.467,7.2685446279,0.474985609,3.387,air,1,7.0705301918,1.1510590292,-0.3861775793,0.7977535445,1.4004812053
234,9.5,7.2530613124,0.473375083,3.387,air,1,7.1097329057,1.1502708935,-0.3599201636,0.8225927729,1.4141364851
235,9.534,7.2372195698,0.4717290017,3.387,air,1,7.1500779399,1.1491233126,-0.3318116464,0.8482941852,1.4283162858
236,9.567,7.2219502027,0.4701477547,3.387,air,1,7.1891864695,1.1476856218,-0.3034927821,0.8732951105,1.4421604059
237,9.6,7.2067843319,0.4685861468,3.387,air,1,7.2282399783,1.1459293408,-0.274142256,0.898297608,1.4560537925
238,9.634,7.1912653987,0.4670013213,3.387,air,1,7.2684125502,1.1437857979,-0.2428158459,0.924000937,1.4703821555
239,9.667,7.1763042923,0.4654898913,3.387,air,1,7.3073335521,1.1413792646,-0.2113525789,0.9488338049,1.4842615049
240,9.7,7.1614408107,0.4640081007,3.387,air,1,7.3461770288,1.1386490366,-0.1788472404,0.973493369,1.4980690799
241,9.734,7.1462263785,0.4625157149,3.387,air,1,7.3861061917,1.1354944548,-0.1442720916,0.9986541079,1.5121698595
242,9.767,7.1315531152,0.4611036255,3.387,air,1,7.4247608336,1.1320980875,-0.1096709239,1.0227724365,1.5256833015
243,9.8,7.1169690739,0.4597303378,3.387,air,1,7.4633041221,1.1283695801,-0.07405741,1.046530646,1.5389750818
244,9.834,7.1020329423,0.4583589634,3.387,air,1,7.5028841392,1.1241788568,-0.0363272242,1.070568546,1.5523836877
245,9.9,7.0732850623,0.4558336522,3.387,air,1,7.5792724753,1.1150313776,0.0398108122,1.1157236447,1.5773820794
246,9.934,7.0585940564,0.4546083315,3.387,air,1,7.6183602931,1.1098013969,0.0804565165,1.1380998659,1.5896321729
247,9.967,7.0444066363,0.4534712593,3.387,air,1,7.6561032035,1.1043944563,0.120780092,1.1591803983,1.6010578724
248,10,7.0302853019,0.4523876674,3.387,air,1,7.6936360154,1.0986685717,0.1619209941,1.1795947851,1.6119914663
249,10.034,7.0158004601,0.4513291342,3.387,air,1,7.7320682479,1.092444961,0.2051157728,1.1998982864,1.6227112776
250,10.067,7.0017994509,0.4503596441,3.387,air,1,7.7691222765,1.086100748,0.2477755061,1.2188718162,1.6325634257
251,10.1,6.9878506284,0.449448706,3.387,air,1,7.8059166079,1.0794699474,0.2911113704,1.2371060236,1.6418546467
252,10.134,6.9735286157,0.4485727797,3.387,air,1,7.8435395258,1.0723529968,0.3364169236,1.2551083672,1.6508294773
253,10.167,6.9596708706,0.4477845297,3.387,air,1,7.8797652839,1.0651836371,0.3809784279,1.2718155362,1.658954773
254,10.2,6.9458505164,0.4470581968,3.387,air,1,7.9156942111,1.0577719014,0.4260726938,1.2877700485,1.6665032533
255,10.234,6.9316452009,0.4463753767,3.387,air,1,7.9523925157,1.0498983857,0.4730431892,1.303428126,1.6736820188
256,10.267,6.9178853951,0.4457767759,3.387,air,1,7.9876949603,1.0420418093,0.5190827346,1.3178806321,1.6800775258
257,10.3,6.9041478231,0.4452416906,3.387,air,1,8.022681362,1.0339884619,0.565524636,1.331615164,1.6859214348
258,10.334,6.8900119453,0.4447569686,3.387,air,1,8.0583951984,1.0254994629,0.613753718,1.3450355021,1.6913809891
259,10.367,6.876304209,0.4443510692,3.387,air,1,8.0927356467,1.0170864507,0.660895599,1.3573754102,1.696152367
260,10.4,6.8626037275,0.4440085295,3.387,air,1,8.1267599482,1.0085125976,0.7083294481,1.3690654922,1.7004228831
261,10.434,6.8484905821,0.4437214294,3.387,air,1,8.1614887448,0.999519095,0.7574727113,1.3804595837,1.7043201235
262,10.467,6.8347901191,0.4435060373,3.387,air,1,8.1948849447,0.9906404892,0.8054048225,1.3909182082,1.70763639
263,10.5,6.8210826283,0.4433521791,3.387,air,1,8.2279818784,0.9816169828,0.8535409528,1.4008176616,1.7105151335
264,10.534,6.8069476783,0.4432570176,3.387,air,1,8.2617777034,0.9721675963,0.9033240523,1.4104676945,1.7130466872
265,10.567,6.7932122936,0.4432250158,3.387,air,1,8.2942941359,0.9628436139,0.9518042338,1.4193364647,1.7151046105
266,10.6,6.7794567655,0.4432512015,3.387,air,1,8.3265396067,0.953360948,1.0004251236,1.4277515756,1.7167910935
267,10.634,6.7652591092,0.4433375556,3.387,air,1,8.3594896278,0.943411713,1.0506508136,1.4359859804,1.7181622147
268,10.667,6.7514505697,0.4434774186,3.387,air,1,8.3912161053,0.9335638827,1.0995148728,1.443593227,1.7191576217
269,10.7,6.7376103397,0.44367081,3.387,air,1,8.4227010268,0.9235062668,1.1484843279,1.450858387,1.719841238
270,10.734,6.7233139621,0.4439241627,3.387,air,1,8.4548952701,0.912897509,1.1990426124,1.4580239154,1.7202370766
271,10.767,6.7093991269,0.4442206349,3.387,air,1,8.4859105292,0.9023313679,1.2482138923,1.4647037615,1.7203368875
272,10.8,6.6954429355,0.4445649168,3.387,air,1,8.5166998189,0.8914663472,1.297485054,1.4711456485,1.7201691101
273,10.834,6.6810176837,0.4449674469,3.387,air,1,8.5481851186,0.8799211911,1.3483582551,1.4775654104,1.719726968
274,10.9,6.6528720899,0.4458785613,3.387,air,1,8.6085955552,0.8563346756,1.4474577107,1.4895022969,1.7181170417
275,10.934,6.6382943305,0.4464100312,3.387,air,1,8.6393294823,0.8434930283,1.4987075827,1.4954252062,1.716909152
276,10.967,6.624091768,0.4469631316,3.387,air,1,8.6688868844,0.8305242541,1.5485948199,1.5010478615,1.7154927045
277,11,6.6098348954,0.447550582,3.387,air,1,8.6981549841,0.8170182399,1.5986369655,1.5065564504,1.7138352145
278,11.034,6.5950878282,0.448189277,3.387,air,1,8.7279816739,0.8025012019,1.6503705309,1.5121185287,1.7118734252
279,11.067,6.5807169597,0.4488392273,3.387,air,1,8.7565839804,0.787790946,1.7007645231,1.5174082337,1.7097199543
280,11.1,6.5662885813,0.4495163889,3.387,air,1,8.7848133013,0.7724371651,1.7513489536,1.5225880121,1.7073176122
281,11.134,6.5513622024,0.4502400551,3.387,air,1,8.8134728034,0.7559145091,1.8036758859,1.5278029295,1.7045786976
282,11.167,6.5368154626,0.4509652765,3.387,air,1,8.8408404086,0.7391689069,1.8546760135,1.5327361168,1.7016611521
283,11.2,6.5222100742,0.4517106834,3.387,air,1,8.8677283945,0.7217030702,1.9058922763,1.5375298531,1.698485611
284,11.234,6.5071008028,0.4524974144,3.387,air,1,8.8948890946,0.7029356533,1.9588922959,1.5423065159,1.6949418638
285,11.267,6.4923766712,0.4532769348,3.387,air,1,8.920684564,0.6839558855,2.0105622579,1.5467666651,1.691237053
286,11.3,6.4775945959,0.4540699803,3.387,air,1,8.9458816752,0.6642122615,2.0624596826,1.5510330659,1.6872704288
287,11.334,6.4623045976,0.4548990058,3.387,air,1,8.9711735877,0.6430636965,2.1161681321,1.5552027598,1.6829101408
288,11.367,6.447406854,0.4557131836,3.387,air,1,8.9950303912,0.6217502714,2.1685270836,1.559005997,1.6784138639
289,11.4,6.4324534171,0.4565347998,3.387,air,1,9.0181643522,0.5996613327,2.2211099492,1.5625432981,1.6736592462
290,11.434,6.4169896762,0.4573871344,3.387,air,1,9.0411990999,0.5760953054,2.2755157527,1.5658810944,1.6684931533
291,11.467,6.4019264317,0.4582182354,3.387,air,1,9.0627364788,0.5524455303,2.3285378928,1.5687939016,1.6632228863
292,11.5,6.3868109328,0.4590514154,3.387,air,1,9.0834235563,0.5280414485,2.3817653697,1.5713547764,1.6577043176
293,11.534,6.37118414,0.459910337,3.387,air,1,9.1038035972,0.5021248276,2.4368102792,1.5735926099,1.6517636164
294,11.567,6.3559667147,0.4607429387,3.387,air,1,9.1226348142,0.4762401915,2.4904226594,1.575343236,1.6457554591
295,11.6,6.3407012713,0.4615730792,3.387,air,1,9.1404891113,0.449660659,2.5442046927,1.5766460603,1.6395144122
296,11.634,6.3249246059,0.4624244162,3.387,air,1,9.1578202161,0.4215797066,2.5997768579,1.577485447,1.6328471406
297,11.667,6.3095663312,0.4632456221,3.387,air,1,9.1735690651,0.393684215,2.653851172,1.5777785431,1.6261526349
298,11.7,6.2941646743,0.4640606746,3.387,air,1,9.1882245935,0.3651974105,2.7080388017,1.5775253586,1.6192453198
299,11.734,6.2782525665,0.4648928958,3.387,air,1,9.2021451744,0.3352754115,2.7639620479,1.5766602647,1.6119141391
300,11.767,6.262767595,0.465692359,3.387,air,1,9.2144809617,0.3057280058,2.8183045042,1.5752038315,1.6045986178
301,11.8,6.2472439005,0.4664827919,3.387,air,1,9.2256324442,0.2757355005,2.8726811578,1.5731120714,1.5970947546
302,11.867,6.2156130648,0.468056671,3.387,air,1,9.2445456238,0.2137036718,2.9830578816,1.5668113386,1.5813181306
303,11.9,6.1999809005,0.4688152574,3.387,air,1,9.2519960989,0.1827086538,3.0373419086,1.5626557405,1.5733008026
304,11.934,6.1838404816,0.4695845351,3.387,air,1,9.2583740374,0.1505526063,3.0931648555,1.5576261371,1.5648850661
305,11.967,6.168142527,0.4703187282,3.387,air,1,9.2633029584,0.1191864833,3.1472051709,1.5520078001,1.5565775372
306,12,6.1524139853,0.4710401863,3.387,air,1,9.2669928652,0.0877234163,3.2010689367,1.5456575232,1.5481448823
307,12.034,6.1361779815,0.4717697543,3.387,air,1,9.2695071381,0.055261693,3.2563404506,1.5383470649,1.5393393216
308,12.067,6.1203906037,0.4724641377,3.387,air,1,9.2707100717,0.0237617052,3.3097299135,1.530508389,1.5306928325
309,12.1,6.104575677,0.4731446608,3.387,air,1,9.2707094298,-0.0076854146,3.3628292304,1.5219433009,1.5219627054
310,12.134,6.0882535644,0.4738309839,3.387,air,1,9.2694688363,-0.0399868075,3.4171955205,1.5123686519,1.5128971822
311,12.167,6.0723851384,0.4744824405,3.387,air,1,9.267081737,-0.0712050401,3.4695940448,1.502360475,1.5040469256
312,12.2,6.0564913754,0.4751191591,3.387,air,1,9.2635509796,-0.1022600552,3.5215939748,1.4916635069,1.4951645852
313,12.234,6.0400900623,0.4757594759,3.387,air,1,9.258740789,-0.1340567284,3.5747166929,1.4799413288,1.4860005192
314,12.267,6.0241464558,0.4763654523,3.387,air,1,9.252957713,-0.1647013239,3.6258031434,1.4679049499,1.4771159291
315,12.3,6.0081789166,0.4769558781,3.387,air,1,9.2461003497,-0.195113481,3.6763898908,1.4552431243,1.4682649016
316,12.334,5.9917028007,0.4775476316,3.387,air,1,9.2379360034,-0.2261886009,3.7279531586,1.4415708754,1.4592079605
317,12.367,5.9756875293,0.4781055957,3.387,air,1,9.2289683322,-0.2560874132,3.7774276194,1.4277217024,1.4505068158
318,12.4,5.9596490359,0.4786470937,3.387,air,1,9.2189953722,-0.2857200826,3.8263071767,1.4133336707,1.4419251126
319,12.434,5.9431003597,0.4791874092,3.387,air,1,9.2076917688,-0.3159676543,3.8760135961,1.3979821568,1.4332444555
320,12.467,5.9270150223,0.4796943688,3.387,air,1,9.1957440868,-0.3450493772,3.9235923385,1.3826085483,1.4250142002
321,12.5,5.9109066796,0.4801837055,3.387,air,1,9.1828550043,-0.3738604283,3.9704857715,1.3668097644,1.4170181904
322,12.534,5.8942861513,0.4806689605,3.387,air,1,9.1686113326,-0.4032658316,4.0180534742,1.350134933,1.4090733367
323,12.567,5.8781311083,0.4811210843,3.387,air,1,9.1538699825,-0.4315428054,4.0634694454,1.3336152468,1.4016985479
324,12.6,5.8619530504,0.4815540915,3.387,air,1,9.1382434085,-0.4595695341,4.1081180578,1.3168193596,1.3947105013
325,12.634,5.8452606765,0.4819796168,3.387,air,1,9.1212346942,-0.4881961908,4.1532921504,1.2992871338,1.3879778733
326,12.667,5.829035913,0.4823719945,3.387,air,1,9.1038597352,-0.5157531653,4.1963129313,1.2821143758,1.3819618664
327,12.7,5.8127882117,0.4827433803,3.387,air,1,9.0856448436,-0.543101996,4.2385034667,1.2648558961,1.3765246878
328,12.734,5.7960242722,0.4831033225,3.387,air,1,9.0660119629,-0.5710807363,4.2810895703,1.2470605366,1.3716024167
329,12.767,5.7797303722,0.4834298877,3.387,air,1,9.0461261771,-0.5980634375,4.3215566758,1.2298524126,1.3675587125
330,12.8,5.7634140305,0.4837332172,3.387,air,1,9.0254304692,-0.6248963214,4.3611660266,1.2127863617,1.3643116109
331,12.834,5.7465801113,0.4840205789,3.387,air,1,9.0032666276,-0.6524081022,4.4010800149,1.195436777,1.361875699
332,12.9,5.7138372031,0.48450206,3.387,air,1,8.9578182817,-0.7055119784,4.4760009002,1.1627667116,1.3600638137
333,12.934,5.6969371964,0.4847089227,3.387,air,1,8.9331568068,-0.7327576102,4.5133126083,1.1466268631,1.3607670185
334,12.967,5.6805141193,0.4848817076,3.387,air,1,8.9084049509,-0.7591566381,4.548724292,1.131517362,1.362589572
335,13,5.6640720933,0.4850260036,3.387,air,1,8.8828440807,-0.7855289496,4.5833761506,1.1170303149,1.3655813616
336,13.034,5.6471130708,0.48514392,3.387,air,1,8.8556546116,-0.812688883,4.6183207874,1.102829335,1.3699254589
337,13.067,5.630635821,0.485227601,3.387,air,1,8.8284263816,-0.8390521034,4.6515433592,1.0898166064,1.3753940046
338,13.1,5.6141431128,0.4852800827,3.387,air,1,8.8003611096,-0.8654275849,4.684125801,1.0776233828,1.3821132587
339,13.134,5.5971359866,0.4853006153,3.387,air,1,8.7705566806,-0.8926223956,4.7170750471,1.0659750507,1.3903515921
340,13.167,5.5806165008,0.4852871415,3.387,air,1,8.7407520969,-0.9190403315,4.7485028832,1.0556065812,1.399621515
341,13.2,5.5640864016,0.4852399666,3.387,air,1,8.7100686756,-0.9454806175,4.7794377466,1.0462048121,1.4101340741
342,13.234,5.5470462995,0.4851553303,3.387,air,1,8.6775193235,-0.9727410693,4.8108493757,1.0375689589,1.4222427825
343,13.267,5.5305006565,0.4850375083,3.387,air,1,8.6450013779,-0.9992096362,4.8409444879,1.0302403802,1.4352056083
344,13.3,5.5139506113,0.484883916,3.387,air,1,8.6115535267,-1.0256752396,4.8707073625,1.0239773993,1.4493237772
345,13.334,5.4968969132,0.4846876771,3.387,air,1,8.5761002897,-1.0529216227,4.9010825442,1.0186636678,1.4650322903
346,13.367,5.4803452522,0.4844598548,3.387,air,1,8.5407081124,-1.0793235837,4.9303402487,1.0146311095,1.4813560297
347,13.4,5.4637966614,0.4841948499,3.387,air,1,8.504329989,-1.1056558906,4.9594341931,1.0117214274,1.4986844882
348,13.434,5.4467526711,0.4838826234,3.387,air,1,8.4657986326,-1.1326791172,4.9892990847,1.0099089147,1.5175236402
349,13.467,5.4302187534,0.4835413529,3.387,air,1,8.4273620198,-1.1587647075,5.0182380329,1.0093062296,1.5366960378
350,13.5,5.4136964179,0.483162349,3.387,air,1,8.3878850301,-1.1846652495,5.0471902183,1.0098439698,1.5566684287
351,13.534,5.3966886725,0.482732434,3.387,air,1,8.3461070813,-1.2111042032,5.077097632,1.0115865246,1.5779989505
352,13.567,5.3801990994,0.4822770569,3.387,air,1,8.3044718733,-1.2364685653,5.1062642468,1.0144214249,1.5993452849
353,13.6,5.3637303329,0.481784423,3.387,air,1,8.2617562038,-1.2614771663,5.1356307693,1.0183667068,1.6212326763
354,13.634,5.3467875837,0.4812383207,3.387,air,1,8.216608955,-1.2867989492,5.1661628738,1.0235686966,1.6442458491
355,13.667,5.3303707129,0.4806714202,3.387,air,1,8.1716837817,-1.3108682057,5.1961292379,1.0296902523,1.6669245539
356,13.7,5.3139841728,0.4800688793,3.387,air,1,8.1256729546,-1.334357225,5.2264860377,1.0368296654,1.6898298609
357,13.734,5.2971361002,0.4794116422,3.387,air,1,8.0771430298,-1.357863188,5.2582357169,1.0452007262,1.7135451541
358,13.767,5.2808207297,0.4787393185,3.387,air,1,8.0289664472,-1.3799151784,5.2895711298,1.0542545486,1.7365536424
359,13.8,5.2645450434,0.4780341569,3.387,air,1,7.9797571939,-1.401127706,5.3214748179,1.0641594482,1.7594300724
360,13.834,5.2478207927,0.4772745315,3.387,air,1,7.9280117367,-1.4220130911,5.3549945142,1.0751792189,1.7827314953
361,13.9,5.2154969874,0.4757095272,3.387,air,1,7.8247131551,-1.4594028979,5.4221295515,1.0986039648,1.8266875731
362,13.934,5.1989236307,0.4748598682,3.387,air,1,7.7701415428,-1.4768743793,5.4578609076,1.1115329368,1.8484218679
363,13.967,5.1828920949,0.4740091705,3.387,air,1,7.7163762973,-1.4925715066,5.4933290263,1.1245138908,1.8687699679
364,14,5.1669164766,0.4731346126,3.387,air,1,7.6618936675,-1.506965148,5.5295960828,1.1378215396,1.8882748246
365,14.034,5.1505175172,0.4722105624,3.387,air,1,7.6050869792,-1.5203762243,5.5678150542,1.1517684022,1.9073841552
366,14.067,5.1346618854,0.4712933748,3.387,air,1,7.5493760779,-1.5319714433,5.6057483241,1.1654304867,1.9248804436
367,14.1,5.1188681403,0.4703582258,3.387,air,1,7.493177937,-1.5421320559,5.6445121779,1.1791140069,1.9412576127
368,14.134,5.1026621738,0.4693781738,3.387,air,1,7.4348510503,-1.5510737327,5.6853189222,1.193128413,1.9568814819
369,14.167,5.0869986508,0.4684130876,3.387,air,1,7.3779078096,-1.5582537368,5.7257630676,1.2065472959,1.9707640867
370,14.2,5.0714010631,0.4674365867,3.387,air,1,7.3207171118,-1.563949006,5.7670233287,1.2196862846,1.9833232531
371,14.234,5.0554007025,0.4664209397,3.387,air,1,7.2616162394,-1.5682629207,5.8103744681,1.2328280922,1.9948217197
372,14.267,5.0399394093,0.4654282341,3.387,air,1,7.2041592707,-1.5709474655,5.8532507211,1.2451011318,2.0045330548
373,14.3,5.0245459467,0.4644310288,3.387,air,1,7.1466838256,-1.5721635695,5.8968969856,1.2568027525,2.0127720805
374,14.334,5.0087570978,0.4634013405,3.387,air,1,7.0875231579,-1.571898482,5.9426494598,1.2681608254,2.0196773794
375,14.367,4.9935014963,0.4624021038,3.387,air,1,7.0302288565,-1.5701900756,5.9877930037,1.278409559,2.0248031692
376,14.4,4.9783133661,0.4614053451,3.387,air,1,6.973127616,-1.5670787556,6.0336359477,1.2877978405,2.0283390014
377,14.434,4.9627349114,0.4603833637,3.387,air,1,6.9145678474,-1.5624382632,6.0815685928,1.2964685801,2.0302817798
378,14.467,4.9476816382,0.4593985571,3.387,air,1,6.8580603791,-1.5565775351,6.1287374038,1.3038116333,2.0304823067
379,14.5,4.9326932603,0.4584229577,3.387,air,1,6.8019414643,-1.549420286,6.1765045444,1.3099984468,2.0289896878
380,14.534,4.9173171778,0.4574296589,3.387,air,1,6.7445930605,-1.5407368508,6.2262996588,1.315058521,2.025647787
381,14.567,4.9024562996,0.456479187,3.387,air,1,6.6894495671,-1.5310884199,6.2751433999,1.3185922703,2.0206230041
382,14.6,4.8876556981,0.4555441096,3.387,air,1,6.6348745411,-1.5202926494,6.3244362291,1.3206694221,2.0138166407
383,14.634,4.8724676025,0.4545987809,3.387,air,1,6.5792984298,-1.5080327364,6.3756253262,1.3211838801,2.0049163521
384,14.667,4.857783271,0.4537006344,3.387,air,1,6.5260439266,-1.4950965681,6.4256259504,1.3200097582,1.9944271131
385,14.7,4.8431528501,0.4528232708,3.387,air,1,6.4735154851,-1.4812101663,6.4758577484,1.3170982178,1.98210274
386,14.734,4.8281329114,0.4519427114,3.387,air,1,6.4202020155,-1.4659889569,6.5277594039,1.3121958338,1.9674810109
387,14.767,4.8136043618,0.4511122397,3.387,air,1,6.3692808901,-1.4504106296,6.578177969,1.3055174808,1.9514268849
388,14.8,4.7991220003,0.4503069368,3.387,air,1,6.319207285,-1.4341247254,6.6285331087,1.2968865047,1.9335532923
389,14.867,4.7698489711,0.4487541828,3.387,air,1,6.2202660004,-1.3992473277,6.7301063241,1.2731752785,1.8917897277
390,14.9,4.7554893454,0.448031956,3.387,air,1,6.1729171137,-1.3813607537,6.7795659908,1.2583978587,1.8686151831
391,14.934,4.7407307406,0.4473184144,3.387,air,1,6.1251068192,-1.362572602,6.8299583765,1.2410266244,1.8430277204
392,14.967,4.7264382446,0.4466562207,3.387,air,1,6.079653194,-1.3440808028,6.8781930659,1.2220995968,1.8166124047
393,15,4.7121742725,0.4460244802,3.387,air,1,6.0351358396,-1.32542604,6.9256397068,1.2011689602,1.7887316899
394,15.034,4.6975047299,0.4454058764,3.387,air,1,5.9902432333,-1.3061261861,6.9735752714,1.1775585301,1.7585817313
395,15.067,4.6832894854,0.4448370805,3.387,air,1,5.9476060656,-1.2874010236,7.0190639713,1.1527202822,1.7280525005
396,15.1,4.6690937799,0.444299576,3.387,air,1,5.9058760602,-1.2687621295,7.0634228316,1.1260635381,1.6964010236
397,15.134,4.654485298,0.4437785355,3.387,air,1,5.8638121035,-1.2497271997,7.1078381156,1.0967874118,1.6627569577
398,15.167,4.6403204822,0.4433045088,3.387,air,1,5.8238679458,-1.2314878236,7.1496017444,1.0667115647,1.6292439419
399,15.2,4.626166707,0.4428614834,3.387,air,1,5.7847705755,-1.2135472219,7.189953858,1.0351039279,1.5950351097
400,15.234,4.6115927953,0.4424371157,3.387,air,1,5.7453483409,-1.1954408487,7.2299704318,1.0010524494,1.5592257146
401,15.267,4.597453443,0.4420559302,3.387,air,1,5.7078935292,-1.1782934278,7.2672258096,0.9666784556,1.5240874773
402,15.3,4.5833174785,0.4417044562,3.387,air,1,5.6712069012,-1.1616213527,7.3028575147,0.9311213109,1.4887414358
403,15.334,4.5687542749,0.4413727553,3.387,air,1,5.6341816339,-1.1449957669,7.3378125895,0.8933799258,1.4522888825
404,15.367,4.5546182759,0.44107962,3.387,air,1,5.5989648568,-1.129444686,7.3699858058,0.8558045917,1.4170556792
405,15.4,4.5404791239,0.4408140784,3.387,air,1,5.5644250889,-1.1145170549,7.4003903572,0.8174304947,1.3821508164
406,15.434,4.525906226,0.440568455,3.387,air,1,5.5295119211,-1.0998353458,7.4298311346,0.7771979386,1.3467273012
407,15.467,4.5117550291,0.4403562655,3.387,air,1,5.4962435343,-1.0863055445,7.4565497366,0.7376115001,1.3130614841
408,15.5,4.4975954133,0.4401689211,3.387,air,1,5.4635469626,-1.0735242792,7.4814214168,0.6976335932,1.2802917669
409,15.534,4.4829963873,0.4400008176,3.387,air,1,5.4304169182,-1.0611767114,7.5051045787,0.6561801607,1.2476651859
410,15.567,4.468815387,0.4398607674,3.387,air,1,5.3987604847,-1.0500230451,7.5262048232,0.6158312691,1.2172906585
411,15.6,4.4546220351,0.4397423894,3.387,air,1,5.3675524554,-1.0397176057,7.5454548979,0.5755084699,1.1883697651
412,15.634,4.4399845976,0.4396419234,3.387,air,1,5.3358200856,-1.0300141168,7.5633718559,0.5341346859,1.1602710646
413,15.667,4.4257632085,0.4395641274,3.387,air,1,5.3053816883,-1.0215050465,7.5789301044,0.4942797674,1.1348061722
414,15.7,4.4115268284,0.4395046069,3.387,air,1,5.2752492369,-1.0139077168,7.5927220846,0.4548513863,1.1112599344
415,15.734,4.3968427244,0.4394611943,3.387,air,1,5.2444706281,-1.0070449384,7.6051351419,0.4148019911,1.0891281833
416,15.767,4.3825741726,0.439435277,3.387,air,1,5.2148040037,-1.0013251861,7.615497893,0.3766022591,1.0698043699
417,15.8,4.3682891615,0.4394241939,3.387,air,1,5.1852891641,-0.9965310353,7.6242673554,0.3391664735,1.0526670893
418,15.867,4.3392346698,0.4394427174,3.387,air,1,5.1256223945,-0.9896060052,7.6374822867,0.2658622455,1.0246964327
419,15.9,4.3248986141,0.4394698231,3.387,air,1,5.0962609801,-0.9875438627,7.6418983047,0.2312244344,1.0142522466
420,15.934,4.3101104366,0.439508656,3.387,air,1,5.0659621909,-0.9863160442,7.6451265958,0.1966173177,1.005722481
421,15.967,4.2957401294,0.4395558734,3.387,air,1,5.0364637522,-0.9859634901,7.6470683859,0.1641051058,0.999527133
422,16,4.2813531663,0.4396114622,3.387,air,1,5.0068349901,-0.986402422,7.6479255939,0.1326662659,0.9952839174
423,16.034,4.266513049,0.4396764648,3.387,air,1,4.9761326714,-0.9876419318,7.6477653955,0.1013946519,0.9928330478
424,16.067,4.2520930048,0.4397460948,3.387,air,1,4.9461278385,-0.9895668269,7.6466819567,0.0721131204,0.9921909126
425,16.1,4.2376571217,0.4398212517,3.387,air,1,4.9158892226,-0.9921589261,7.6447632874,0.0438571095,0.9931277766
426,16.134,4.2227675894,0.4399035467,3.387,air,1,4.8844600775,-0.99547981,7.6419896956,0.0157757833,0.9956048049
427,16.167,4.2083006468,0.4399872808,3.387,air,1,4.8536630189,-0.9992867357,7.6385928604,-0.0105290152,0.9993422038
428,16.2,4.1938189934,0.4400740057,3.387,air,1,4.8225545257,-1.0036211145,7.6345630414,-0.0359545911,1.0042649421
429,16.234,4.1788835459,0.440165674,3.387,air,1,4.790155036,-1.0085880507,7.6298066049,-0.0612978237,1.0104490483
430,16.267,4.1643732848,0.4402561373,3.387,air,1,4.75835003,-1.0138457272,7.6246529384,-0.0851382567,1.0174142132
431,16.3,4.1498495627,0.4403473561,3.387,air,1,4.7261730511,-1.0194840367,7.6190130409,-0.1083063142,1.0252209317
432,16.334,4.1348720854,0.4404414141,3.387,air,1,4.6926131724,-1.0256383046,7.6127324614,-0.1315541751,1.0340408274
433,16.367,4.120322298,0.4405321126,3.387,air,1,4.6596269929,-1.0318937123,7.6062126619,-0.1535960349,1.0432623713
434,16.4,4.1057602789,0.4406215965,3.387,air,1,4.626216993,-1.0383733025,7.5993014174,-0.1752065437,1.0530510188
435,16.434,4.0907445994,0.4407118875,3.387,air,1,4.5913345602,-1.0452251811,7.5917931493,-0.1971100146,1.0636484556
