"","time","d2_bw1","k_bw1","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit"
"91",4.567,7.15121773026541,0.534040124805823,2.981,0.05,1,2.36581324089783,0.393764575681572,-1.88283359191683,-0.905357687863653,0.987280651099528
"92",4.6,7.13334862194967,0.534018398366512,2.981,0.05,1,2.37858129989846,0.393186011377709,-1.91320414297702,-0.891609737612651,0.974455316445456
"93",4.634,7.11494861285957,0.533978201312052,2.981,0.05,1,2.39170768478163,0.392650738353545,-1.94367982127707,-0.877283813568511,0.961145926422671
"94",4.667,7.09710051318962,0.533922629826493,2.981,0.05,1,2.4044254775797,0.392192568432645,-1.97246287862158,-0.863309931390578,0.948218882100225
"95",4.7,7.07926340868106,0.533851451648206,2.981,0.05,1,2.41712640394278,0.391796283182745,-2.0004621976692,-0.849354679961185,0.935365008907101
"96",4.734,7.06089770013888,0.533762510273172,2.981,0.05,1,2.4302002435594,0.391453271679639,-2.02849721772317,-0.835086972516092,0.9222829910471
"97",4.767,7.04308409945761,0.533661716469172,2.981,0.05,1,2.44288349459073,0.391183295015289,-2.0549318191357,-0.8214333885507,0.909822610251528
"98",4.8,7.02528260599626,0.53354732285733,2.981,0.05,1,2.45556619996789,0.390973949445421,-2.08062113607613,-0.808055331614055,0.897671458883957
"99",4.834,7.0069546719193,0.53341590455355,2.981,0.05,1,2.46863822033394,0.390819211487846,-2.10633564648814,-0.794644466464262,0.885550384873867
"100",4.9,6.97141574943158,0.533124006400895,2.981,0.05,1,2.49404825664708,0.390681134000805,-2.15419877963297,-0.769993383711402,0.863435903482991
"101",4.934,6.95312836932646,0.532955934671813,2.981,0.05,1,2.50716623404686,0.390683785637643,-2.17787759708032,-0.758147913987517,0.852890426633916
"102",4.967,6.93539252847783,0.532782080667532,2.981,0.05,1,2.51992248714644,0.390726542547367,-2.20028215970786,-0.747286043290628,0.843269625652425
"103",5,6.9176703600716,0.532598224627178,2.981,0.05,1,2.53270645224447,0.390802118332433,-2.22216410358993,-0.737100129445323,0.834291853323181
"104",5.034,6.89942564213589,0.532398910471671,2.981,0.05,1,2.54591059888268,0.390906468927685,-2.24421299511838,-0.72735715765272,0.825745906582742
"105",5.067,6.88173174944917,0.532196406039903,2.981,0.05,1,2.55876157785029,0.391025156949098,-2.26518157742744,-0.718666039690911,0.818157411487597
"106",5.1,6.86405199034728,0.531985505650385,2.981,0.05,1,2.57165023480845,0.39115217502364,-2.2857736849264,-0.710757030347189,0.811280210663171
"107",5.134,6.84585137403562,0.531759963400655,2.981,0.05,1,2.58497172746877,0.3912818807912,-2.30664631099988,-0.703449094120914,0.80494853143231
"108",5.167,6.8282006078822,0.531533546955332,2.981,0.05,1,2.59794496600462,0.391396438246785,-2.32661905190313,-0.69718831816102,0.79953906899692
"109",5.2,6.81056422019814,0.531300213348747,2.981,0.05,1,2.61096337520085,0.391489151932918,-2.34635500124107,-0.691758330717979,0.794854291174729
"110",5.234,6.79240846995845,0.531053059323675,2.981,0.05,1,2.6244256768231,0.391549968543063,-2.36648624077591,-0.687039830284942,0.790781326451273
"111",5.267,6.77480135188058,0.530807078875452,2.981,0.05,1,2.63754184757487,0.391563089449697,-2.38587007813533,-0.683313824573881,0.787552814656374
"112",5.3,6.75720864025601,0.53055552706642,2.981,0.05,1,2.65070871822332,0.391518193476719,-2.40513984253949,-0.680429505517563,0.785029176401838
"113",5.334,6.73909784403854,0.53029096185501,2.981,0.05,1,2.66432903293187,0.391397007902121,-2.42491307555165,-0.678336673044066,0.783155322902951
"114",5.367,6.72153424185049,0.530029353090504,2.981,0.05,1,2.67760263945694,0.391191928397078,-2.44406286222122,-0.677155419256335,0.782029786306921
"115",5.4,6.70398486244681,0.529763375836688,2.981,0.05,1,2.69092993198858,0.390885229149535,-2.4632059649741,-0.676807282099251,0.78157492249295
"116",5.434,6.68591844852117,0.529485153493382,2.981,0.05,1,2.70471727761019,0.390445713792201,-2.48295759481452,-0.677314438113071,0.78179454046132
"117",5.467,6.66839760121175,0.529211406715063,2.981,0.05,1,2.71815297413172,0.389881455966057,-2.50218999690598,-0.678640670043756,0.782662576557516
"118",5.5,6.65089059616961,0.528934338997971,2.981,0.05,1,2.73164015068351,0.389163038824405,-2.52151692372933,-0.680781050123684,0.784162425135604
"119",5.534,6.63286737962847,0.528645728621513,2.981,0.05,1,2.74558703773394,0.38824118712175,-2.54156424122764,-0.683828658324776,0.786354152608078
"120",5.567,6.61538795398044,0.528362850458941,2.981,0.05,1,2.75916909090056,0.387149420821097,-2.5611883990116,-0.687593575751279,0.789094163871804
"121",5.6,6.5979218199681,0.528077531013864,2.981,0.05,1,2.77279014134404,0.385842483527348,-2.58101286215532,-0.692140678883929,0.792422325190588
"122",5.634,6.57994008627034,0.527781277789641,2.981,0.05,1,2.78685681734034,0.384248393129349,-2.6016869569412,-0.697627396087479,0.796448875568471
"123",5.667,6.56250027070818,0.527491754904618,2.981,0.05,1,2.80053185393107,0.382439004711014,-2.6220341955673,-0.70371163301037,0.800918007512924
"124",5.7,6.54507306535176,0.527200492270566,2.981,0.05,1,2.81421670012563,0.380350109715706,-2.64269879629287,-0.710520177584088,0.805918810250061
"125",5.734,6.52713069292841,0.526898785825504,2.981,0.05,1,2.8283114660291,0.37788426527472,-2.66436488537612,-0.718263105873498,0.811602370130385
"126",5.767,6.50972832866971,0.52660455826842,2.981,0.05,1,2.84196996494281,0.375167276884748,-2.68580079959229,-0.726450672232827,0.817606913395823
"127",5.8,6.49233781305784,0.526309108944986,2.981,0.05,1,2.85558783701662,0.372114500237241,-2.70768009088836,-0.735260690532128,0.824061577995597
"128",5.834,6.47443243115488,0.526003566644122,2.981,0.05,1,2.86955338315205,0.36860301905795,-2.73073002322444,-0.744940117931747,0.831146175448579
"129",5.9,6.43970898500458,0.525407583408895,2.981,0.05,1,2.89637829643331,0.360684216384623,-2.77710740625879,-0.765253816331502,0.845994389673429
"130",5.934,6.42183815744914,0.525099255008478,2.981,0.05,1,2.9099966563935,0.356025364865312,-2.80191878467279,-0.776371302560672,0.854111503181659
"131",5.967,6.40450366612834,0.524799224819613,2.981,0.05,1,2.92304775111598,0.351126292128543,-2.82664403204868,-0.787490255571528,0.862224202654999
"132",6,6.38717950001398,0.524498472193782,2.981,0.05,1,2.93590734727998,0.345860702789739,-2.85203187534705,-0.798854556910883,0.870510326665626
"133",6.034,6.36934092125869,0.52418787020424,2.981,0.05,1,2.94892818127907,0.340062084176574,-2.87890699977624,-0.8107330565787,0.879164552358633
"134",6.067,6.35203704172609,0.523885692458533,2.981,0.05,1,2.96131784143504,0.334085319507875,-2.90570748494276,-0.822338849782424,0.887611505430252
"135",6.1,6.33474285023613,0.523582801850418,2.981,0.05,1,2.9734381870644,0.327782496962754,-2.93322632128588,-0.833930333037331,0.89603636403602
"136",6.134,6.31693453744686,0.523269959325977,2.981,0.05,1,2.98561991913484,0.320969544739477,-2.96233829750726,-0.845761966724564,0.904618567689206
"137",6.167,6.29965948871058,0.522965527252984,2.981,0.05,1,2.9971249247425,0.314071567662702,-2.9913328338534,-0.857043204650239,0.912778179105559
"138",6.2,6.28239364952991,0.522660264979112,2.981,0.05,1,3.00829716660734,0.30691902553678,-3.02105132556237,-0.868031409113422,0.920694203003299
"139",6.234,6.26461411391738,0.522344819581703,2.981,0.05,1,3.01944236519665,0.29931356390145,-3.0524176798799,-0.87894831241372,0.928514267758075
"140",6.267,6.24736664304357,0.522037675089356,2.981,0.05,1,3.02989026376491,0.291733529292196,-3.08357161280422,-0.889057523342145,0.935698526195564
"141",6.3,6.23012810536949,0.521729490311093,2.981,0.05,1,3.03996210451086,0.283990076322285,-3.11540463414226,-0.898595692227252,0.942403619230588
"142",6.334,6.21237648739632,0.521410790746764,2.981,0.05,1,3.04993568106019,0.275875522613735,-3.14888546404867,-0.907731292532307,0.948727254494027
"143",6.367,6.19515598615012,0.521100233747312,2.981,0.05,1,3.05921682244686,0.267901461639078,-3.18201277800558,-0.915837219324172,0.9542164353268
"144",6.4,6.17794437178854,0.52078837298823,2.981,0.05,1,3.0680997395466,0.259865027026451,-3.21572489418409,-0.923107325313196,0.9589874693229
"145",6.434,6.16022052800857,0.52046560158859,2.981,0.05,1,3.07683239763124,0.251556141064493,-3.25102544417777,-0.929636125557082,0.963069996442647
"146",6.467,6.14302709946586,0.520150812569925,2.981,0.05,1,3.08490055924714,0.243499022830248,-3.28578830439327,-0.934957917202524,0.966145993656739
"147",6.5,6.12584275135803,0.519834444936164,2.981,0.05,1,3.09256887324192,0.2354841532427,-3.32098904758488,-0.939203272869207,0.968274534518315
"148",6.534,6.10814728497984,0.519506748476017,2.981,0.05,1,3.10005556450014,0.227307012478967,-3.35764977330736,-0.942376286195955,0.969402673148054
"149",6.567,6.09098175401217,0.519186916258818,2.981,0.05,1,3.10692667711845,0.219483573205852,-3.39354426869108,-0.944223318253305,0.969397087699613
"150",6.6,6.07382572769595,0.518865261009878,2.981,0.05,1,3.11341699424701,0.211805448406022,-3.42967058284371,-0.944797254879492,0.968247592717018
"151",6.634,6.05615995994425,0.518531880939102,2.981,0.05,1,3.11971727481007,0.204081001213613,-3.46704791683127,-0.94400462973874,0.965812505626494
"152",6.667,6.03902382640006,0.518206326934613,2.981,0.05,1,3.1254705141027,0.196796639422053,-3.50338740612635,-0.941851671529644,0.962192022649844
"153",6.7,6.0218978248584,0.517878774684061,2.981,0.05,1,3.13088308799952,0.189751851397456,-3.53969278867519,-0.93830793159295,0.957302219572796
"154",6.734,6.00426370927421,0.517539167839621,2.981,0.05,1,3.13612204219744,0.182773158448039,-3.57695850954273,-0.933187503578421,0.950917948239488
"155",6.767,5.98715904751664,0.517207458268888,2.981,0.05,1,3.14089932899447,0.176296648231819,-3.61288775591138,-0.92679274271025,0.943411520026209
"156",6.8,5.97006530457327,0.51687367748488,2.981,0.05,1,3.14539517637054,0.170134901668694,-3.64847505313366,-0.919011802617907,0.934627507682516
"157",6.834,5.95246529106258,0.516527618997973,2.981,0.05,1,3.14975692162138,0.164135494592132,-3.68467307182111,-0.909581602592236,0.924272228490754
"158",6.867,5.9353946038352,0.516189657392681,2.981,0.05,1,3.15375235322981,0.158667000334214,-3.71924772127468,-0.899109821153061,0.913002567076866
"159",6.934,5.90077258463442,0.515497340371102,2.981,0.05,1,3.16124466686857,0.14868279438472,-3.78734947271699,-0.8741548823181,0.886709271196947
"160",6.967,5.88373862267164,0.515153434143102,2.981,0.05,1,3.16467946208387,0.144328341947685,-3.81968109065661,-0.860231794873286,0.872255358940421
"161",7,5.86671739764567,0.514807708257556,2.981,0.05,1,3.16797769129246,0.140347684356415,-3.85111030870607,-0.845378145021779,0.856949053669278
"162",7.034,5.8491940198359,0.514449705831251,2.981,0.05,1,3.17125701621102,0.136634701494821,-3.88248109772894,-0.82923077584079,0.840412232927447
"163",7.067,5.83219958098513,0.514100602632802,2.981,0.05,1,3.17434653286387,0.13340230420747,-3.91189510888926,-0.812873616980048,0.823747347158149
