"","time","d2_bw1","k_bw1","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","brnratederiv"
"44",2.966,4.82019363171681,0.545244822637583,2.526,0.05,1,-1.77567896732204,-2.08203010928282,-6.52086364334239,-2.1084635058011,2.96318540278116,-0.0162494937818522
"45",3,4.80142203889127,0.545915205850696,2.526,0.05,1,-1.84649267155543,-2.07749535556186,-6.59272112762573,-2.10591620393717,2.9581869464904,-0.0156004986176139
"46",3.033,4.78317502850912,0.546535359685035,2.526,0.05,1,-1.91507038636944,-2.07306640708859,-6.66239723221593,-2.10338373040021,2.95327402140599,-0.014961284169465
"47",3.066,4.76490205173658,0.547124885242224,2.526,0.05,1,-1.98349500187887,-2.06861224550122,-6.73200653949432,-2.10078789021607,2.94829889629869,-0.0143127491883781
"48",3.1,4.74604942593668,0.547699625465091,2.526,0.05,1,-2.05383089028473,-2.06399908451721,-6.80365503060818,-2.09804218036615,2.94310604829039,-0.0136346736261751
"49",3.133,4.72772736638806,0.548225159835708,2.526,0.05,1,-2.12193883018022,-2.05950081901112,-6.8731272666962,-2.09530287803339,2.93799894046994,-0.0129668281565378
"50",3.166,4.70938299815134,0.548718258267422,2.526,0.05,1,-2.18988831928621,-2.05498478373712,-6.94253021005306,-2.09248483936455,2.93282376974164,-0.0122893194618687
"51",3.2,4.69046076310712,0.549191717241335,2.526,0.05,1,-2.25972973477106,-2.05031632671048,-7.01396170397712,-2.0894930547439,2.92741836186742,-0.0115810950990708
"52",3.233,4.67207509096548,0.549617039189117,2.526,0.05,1,-2.32735360826251,-2.0457731316737,-7.08321718281667,-2.08649755365518,2.92209851779283,-0.0108837601760441
"53",3.266,4.65367112135955,0.550008014925199,2.526,0.05,1,-2.39481563948912,-2.04122120743738,-7.1523953136422,-2.08340581421759,2.9167042709894,-0.0101765995121733
"54",3.3,4.63469180319,0.550374234486765,2.526,0.05,1,-2.46415201483391,-2.0365255910014,-7.22358454137762,-2.08011364575458,2.91106668801283,-0.00943772041742155
"55",3.333,4.6162550511583,0.550693490998409,2.526,0.05,1,-2.53128370486114,-2.03196583969841,-7.29259231409792,-2.07680899909986,2.90551558117375,-0.00871059643776468
"56",3.366,4.59780438821028,0.55097643943947,2.526,0.05,1,-2.59825231751454,-2.02740722327587,-7.36150810207113,-2.07339137353321,2.89988479716576,-0.00797367692072515
"57",3.4,4.57878168337403,0.551229300853995,2.526,0.05,1,-2.66707980747098,-2.02271517952311,-7.43240934467843,-2.06974694574458,2.89399881079661,-0.00720423880489205
"58",3.433,4.56030753379578,0.551436537660755,2.526,0.05,1,-2.73371784163471,-2.01816913963008,-7.50111813934665,-2.06608577776991,2.88820309487721,-0.00644762253368562
"59",3.466,4.54182424437724,0.551605508154238,2.526,0.05,1,-2.80019381063966,-2.01363434352935,-7.56971359401771,-2.06229903235051,2.88232554862818,-0.00568144572986382
"60",3.5,4.52277304828711,0.551738904500535,2.526,0.05,1,-2.86851557183676,-2.00897735892695,-7.6402603219721,-2.05826350430891,2.87618474404046,-0.00488218365868999
"61",3.533,4.50427634742829,0.551828237834646,2.526,0.05,1,-2.93466528912251,-2.00447542036323,-7.70859941233094,-2.05421507169943,2.8701430751162,-0.00409700433033016
"62",3.566,4.48577565789909,0.551877409909819,2.526,0.05,1,-3.00065615166048,-1.99999443022801,-7.7767983855591,-2.05003677392113,2.86402313108187,-0.00330271581648039
"63",3.6,4.46671205095403,0.551885432444907,2.526,0.05,1,-3.06848216277156,-1.99540270819402,-7.84690739428855,-2.0455972648874,2.85763890965651,-0.00247504021276681
"64",3.633,4.44820878088656,0.551851234666825,2.526,0.05,1,-3.13415526488256,-1.99097324272082,-7.91479256208737,-2.04116043387124,2.85136991111846,-0.00166289377013147
"65",3.666,4.42970703428144,0.551775108418388,2.526,0.05,1,-3.19967452658367,-1.98657323312668,-7.98250879957304,-2.03660192681639,2.84503437921014,-0.000842316572483373
"66",3.7,4.41064822201226,0.551652247776901,2.526,0.05,1,-3.26702034080514,-1.98207325932925,-8.05209075178588,-2.03178427015069,2.83844353929753,1.16532999755131e-05
"67",3.733,4.39215542687892,0.551489347605826,2.526,0.05,1,-3.33223322060626,-1.97774029442644,-8.11943660662757,-2.02699858795541,2.83199222240655,0.000848472794027567
"68",3.8,4.35463419742061,0.551024311496676,2.526,0.05,1,-3.46418232080853,-1.96905622673703,-8.25556320750073,-2.01698915148207,2.81876349863699,0.00257021445069587
"69",3.833,4.3361698608775,0.550728209065129,2.526,0.05,1,-3.52895314330891,-1.96483826100478,-8.32229936615728,-2.01193759404001,2.8122023885595,0.0034286877143998
"70",3.866,4.31771899858834,0.550387309107078,2.526,0.05,1,-3.59358191940989,-1.96066150796779,-8.38882351612408,-2.00682281575839,2.80562495046558,0.00429351742676251
"71",3.9,4.2987252950752,0.549988848874298,2.526,0.05,1,-3.66002242027498,-1.95640284538057,-8.45713827699123,-2.00150147486849,2.79884266212196,0.00519074035870937
