"","radtime","narrow.band","qrad.narrow","wide.band","qrad.wide"
"766",2.64,1.19214666e-05,0.45182358414,3.940532568e-05,22.9152914753
"767",2.65,1.19214666e-05,0.45182358414,3.916130568e-05,22.7733870669667
"768",2.66,1.19214666e-05,0.45182358414,3.901489368e-05,22.6882444219667
"769",2.67,1.19214666e-05,0.45182358414,3.881967768e-05,22.5747208953
"770",2.68,1.19214666e-05,0.45182358414,3.857565768e-05,22.4328164869667
"771",2.69,1.19214666e-05,0.45182358414,3.828283368e-05,22.2625311969667
"772",2.7,1.19214666e-05,0.45182358414,3.794120568e-05,22.0638650253
"773",2.71,1.19214666e-05,0.45182358414,3.759957768e-05,21.8651988536333
"774",2.72,1.19214666e-05,0.45182358414,3.725794968e-05,21.6665326819667
"775",2.73,1.19214666e-05,0.45182358414,3.686751768e-05,21.4394856286333
"776",2.74,1.19214666e-05,0.45182358414,3.647708568e-05,21.2124385753
"777",2.75,1.19214666e-05,0.45182358414,3.603784968e-05,20.9570106403
"778",2.76,1.19214666e-05,0.45182358414,3.559861368e-05,20.7015827053
"779",2.77,1.19214666e-05,0.45182358414,3.520818168e-05,20.4745356519667
"780",2.78,1.19214666e-05,0.45182358414,3.476894568e-05,20.2191077169667
"781",2.79,1.19214666e-05,0.45182358414,3.432970968e-05,19.9636797819667
"782",2.8,1.19214666e-05,0.45182358414,3.389047368e-05,19.7082518469667
"783",2.81,1.19214666e-05,0.45182358414,3.345123768e-05,19.4528239119667
"784",2.82,1.19214666e-05,0.45182358414,3.306080568e-05,19.2257768586333
"785",2.83,1.19214666e-05,0.45182358414,3.271917768e-05,19.0271106869667
"786",2.84,1.19214666e-05,0.45182358414,3.227994168e-05,18.7716827519667
"787",2.85,1.19214666e-05,0.45182358414,3.198711768e-05,18.6013974619667
"788",2.86,1.19214666e-05,0.45182358414,3.159668568e-05,18.3743504086333
"789",2.87,1.19214666e-05,0.45182358414,3.135266568e-05,18.2324460003
"790",2.88,1.19214666e-05,0.45182358414,3.101103768e-05,18.0337798286333
"791",2.89,1.19214666e-05,0.45182358414,3.066940968e-05,17.8351136569667
"792",2.9,1.19214666e-05,0.45182358414,3.164548968e-05,18.4027312903
"793",2.91,1.19214666e-05,0.45182358414,3.135266568e-05,18.2324460003
"794",2.92,1.19214666e-05,0.45182358414,3.066940968e-05,17.8351136569667
"795",2.93,1.19214666e-05,0.45182358414,3.032778168e-05,17.6364474853
"796",2.94,1.19214666e-05,0.45182358414,2.988854568e-05,17.3810195503
"797",2.95,1.19214666e-05,0.45182358414,2.857083768e-05,16.6147357453
"798",2.96,1.19214666e-05,0.45182358414,2.793638568e-05,16.2457842836333
"799",2.97,1.19214666e-05,0.45182358414,2.813160168e-05,16.3593078103
"800",2.98,1.19214666e-05,0.45182358414,2.778997368e-05,16.1606416386333
"801",2.99,1.19214666e-05,0.45182358414,2.715552168e-05,15.7916901769667
"802",3,1.19214666e-05,0.45182358414,2.666748168e-05,15.5078813603
"803",3.01,1.19214666e-05,0.45182358414,2.637465768e-05,15.3375960703
"804",3.02,1.19214666e-05,0.45182358414,2.578900968e-05,14.9970254903
"805",3.03,1.19214666e-05,0.45182358414,2.525216568e-05,14.6848357919667
"806",3.04,1.19214666e-05,0.45182358414,2.359282968e-05,13.7198858153
"807",3.05,1.19214666e-05,0.45182358414,2.290957368e-05,13.3225534719667
"808",3.06,1.19214666e-05,0.45182358414,2.222631768e-05,12.9252211286333
"809",3.07,1.19214666e-05,0.45182358414,2.144545368e-05,12.4711270219667
"810",3.08,1.19214666e-05,0.45182358414,2.071339368e-05,12.0454137969667
"811",3.09,1.19214666e-05,0.45182358414,1.998133368e-05,11.6197005719667
"812",3.1,1.19214666e-05,0.45182358414,1.920046968e-05,11.1656064653
"813",3.11,1.19214666e-05,0.45182358414,1.846840968e-05,10.7398932403
"814",3.12,1.19214666e-05,0.45182358414,1.778515368e-05,10.3425608969667
"815",3.13,1.19214666e-05,0.45182358414,1.710189768e-05,9.94522855363333
"816",3.14,1.19214666e-05,0.45182358414,1.646744568e-05,9.57627709196667
"817",3.15,1.19214666e-05,0.45182358414,1.583299368e-05,9.2073256303
"818",3.16,1.19214666e-05,0.45182358414,1.529614968e-05,8.89513593196667
"819",3.17,1.17126321e-05,0.44390875659,1.485691368e-05,8.63970799696667
"820",3.18,1.15097643e-05,0.43622006697,1.432006968e-05,8.32751829863333
"821",3.19,1.12949631e-05,0.42807910149,1.388083368e-05,8.07209036363333
"822",3.2,1.11159621e-05,0.42129496359,1.344159768e-05,7.81666242863333
"823",3.21,1.09548612e-05,0.41518923948,1.305116568e-05,7.5896153753
"824",3.22,1.07519934e-05,0.40750054986,1.261192968e-05,7.3341874403
"825",3.23,1.05849258e-05,0.40116868782,1.227030168e-05,7.13552126863333
"826",3.24,1.04238249e-05,0.39506296371,1.197747768e-05,6.96523597863333
"827",3.25,1.02388572e-05,0.38805268788,1.163584968e-05,6.76656980696667
"828",3.26,1.00598562e-05,0.38126854998,1.129422168e-05,6.5679036353
"829",3.27,9.8808552e-06,0.37448441208,1.105020168e-05,6.42599922696667
"830",3.28,9.7078209e-06,0.36792641211,1.070857368e-05,6.2273330553
"831",3.29,9.54672e-06,0.361820688,1.046455368e-05,6.08542864696667
"832",3.3,9.3975525e-06,0.35616723975,1.022053368e-05,5.94352423863333
"833",3.31,9.2364516e-06,0.35006151564,9.97651368e-06,5.8016198303
"834",3.32,9.0992175e-06,0.34486034325,9.73249368e-06,5.65971542196666
"835",3.33,8.9321499e-06,0.33852848121,9.53727768e-06,5.5461918953
"836",3.34,8.8008825e-06,0.33355344675,9.34206168e-06,5.43266836863333
"837",3.35,8.6457483e-06,0.32767386057,9.09804168000001e-06,5.2907639603
"838",3.36,8.472714e-06,0.3211158606,8.90282568e-06,5.17724043363333
"839",3.37,8.3354799e-06,0.31591468821,8.70760968e-06,5.06371690696667
"840",3.38,8.2101792e-06,0.31116579168,8.56119768e-06,4.97857426196667
"841",3.39,8.0729451e-06,0.30596461929,8.31717768000001e-06,4.83666985363334
"842",3.4,7.9476444e-06,0.30121572276,8.17076568e-06,4.75152720863333
"843",3.41,7.8044436e-06,0.29578841244,8.02435368e-06,4.66638456363333
"844",3.42,7.6910763e-06,0.29149179177,7.87794168000001e-06,4.58124191863334
"845",3.43,7.5598089e-06,0.28651675731,7.68272568e-06,4.46771839196667
"846",3.44,7.4285415e-06,0.28154172285,7.58511768e-06,4.41095662863333
"847",3.45,8.592048e-06,0.3256386192,8.80521768e-06,5.1204786703
"848",3.46,8.174379e-06,0.3098089641,8.31717768000001e-06,4.83666985363334
"849",3.47,8.1385788e-06,0.30845213652,8.26837368e-06,4.80828897196667
"850",3.48,8.0252115e-06,0.30415551585,8.17076568e-06,4.75152720863333
"851",3.49,7.9058775e-06,0.29963275725,8.02435368e-06,4.66638456363333
"852",3.5,6.921372e-06,0.2623199988,6.99946967999999e-06,4.07038604863333
"853",3.51,7.3569411e-06,0.27882806769,7.43870567999999e-06,4.32581398363333
"854",3.52,7.2734073e-06,0.27566213667,7.34109767999999e-06,4.2690522203
"855",3.53,7.2913074e-06,0.27634055046,7.34109767999999e-06,4.2690522203
"856",3.54,7.1540733e-06,0.27113937807,7.24348968e-06,4.21229045696667
"857",3.55,7.2853407e-06,0.27611441253,7.34109767999999e-06,4.2690522203
"858",3.56,7.2256737e-06,0.27385303323,7.29229368e-06,4.24067133863333
"859",3.57,7.1302065e-06,0.27023482635,7.19468568e-06,4.1839095753
"860",3.58,6.324702e-06,0.2397062058,6.31621368e-06,3.6730537053
"861",3.59,5.9965335e-06,0.22726861965,6.02338968e-06,3.5027684153
"862",3.6,5.8831662e-06,0.22297199898,5.87697768e-06,3.4176257703
"863",3.61,5.7757656e-06,0.21890151624,5.77936968e-06,3.36086400696666
"864",3.62,5.6922318e-06,0.21573558522,5.68176168e-06,3.30410224363333
"865",3.63,5.608698e-06,0.2125696542,5.63295768e-06,3.27572136196667
"866",3.64,5.5311309e-06,0.20962986111,5.58415368e-06,3.2473404803
"867",3.65,5.4654972e-06,0.20714234388,5.48654568000001e-06,3.19057871696667
"868",3.66,5.3819634e-06,0.20397641286,5.43774168e-06,3.1621978353
"869",3.67,5.3342298e-06,0.20216730942,5.38893767999999e-06,3.13381695363333
"870",3.68,5.2805295e-06,0.20013206805,5.29132968e-06,3.0770551903
"871",3.69,5.2029624e-06,0.19719227496,5.29132968e-06,3.0770551903
"872",3.7,5.1432954e-06,0.19493089566,5.19372168e-06,3.02029342696667
"873",3.71,5.0955618e-06,0.19312179222,5.14491768e-06,2.9919125453
"874",3.72,5.0299281e-06,0.19063427499,5.09611368e-06,2.96353166363333
"875",3.73,4.9881612e-06,0.18905130948,5.04730968000001e-06,2.93515078196667
"876",3.74,4.9165608e-06,0.18633765432,4.99850568e-06,2.9067699003
"877",3.75,4.8509271e-06,0.18385013709,4.94970167999999e-06,2.87838901863333
"878",3.76,4.8151269e-06,0.18249330951,4.90089768e-06,2.85000813696666
"879",3.77,4.7554599e-06,0.18023193021,4.90089768e-06,2.85000813696666
"880",3.78,4.7196597e-06,0.17887510263,4.85209368e-06,2.8216272553
"881",3.79,4.6838595e-06,0.17751827505,4.75448568e-06,2.76486549196667
"882",3.8,4.6182258e-06,0.17503075782,4.75448568e-06,2.76486549196667
"883",3.81,4.5883923e-06,0.17390006817,4.70568168e-06,2.7364846103
"884",3.82,4.5525921e-06,0.17254324059,4.65687768e-06,2.70810372863333
"885",3.83,4.4988918e-06,0.17050799922,4.60807368000001e-06,2.67972284696667
"886",3.84,4.4690583e-06,0.16937730957,4.60807368000001e-06,2.67972284696667
"887",3.85,4.415358e-06,0.1673420682,4.51046567999999e-06,2.62296108363333
"888",3.86,4.3914912e-06,0.16643751648,4.51046567999999e-06,2.62296108363333
"889",3.87,4.3616577e-06,0.16530682683,4.51046567999999e-06,2.62296108363333
"890",3.88,4.3079574e-06,0.16327158546,4.41285768e-06,2.5661993203
"891",3.89,4.2661905e-06,0.16168861995,4.41285768e-06,2.5661993203
"892",3.9,4.2602238e-06,0.16146248202,4.36405368e-06,2.53781843863333
"893",3.91,4.1886234e-06,0.15874882686,4.31524968e-06,2.50943755696667
"894",3.92,4.1886234e-06,0.15874882686,4.31524968e-06,2.50943755696667
"895",3.93,4.1647566e-06,0.15784427514,4.31524968e-06,2.50943755696667
"896",3.94,4.1229897e-06,0.15626130963,4.26644568e-06,2.4810566753
"897",3.95,4.0991229e-06,0.15535675791,4.21764168e-06,2.45267579363334
"898",3.96,4.0692894e-06,0.15422606826,4.21764168e-06,2.45267579363334
"899",3.97,4.0454226e-06,0.15332151654,4.21764168e-06,2.45267579363334
"900",3.98,4.0334892e-06,0.15286924068,4.12003368e-06,2.3959140303
"901",3.99,4.6838595e-06,0.17751827505,4.90089768e-06,2.85000813696666
"902",4,5.2745628e-06,0.19990593012,5.53534968e-06,3.21895959863333
"903",4.01,4.8389937e-06,0.18339786123,5.09611368e-06,2.96353166363333
"904",4.02,4.9941279e-06,0.18927744741,5.24252568e-06,3.04867430863333
"905",4.03,4.9642944e-06,0.18814675776,5.19372168e-06,3.02029342696667
"906",4.04,4.2065235e-06,0.15942724065,4.41285768e-06,2.5661993203
"907",4.05,3.9917223e-06,0.15128627517,4.16883767999999e-06,2.42429491196666
"908",4.06,4.5704922e-06,0.17322165438,4.80328968e-06,2.79324637363333
"909",4.07,4.7315931e-06,0.17932737849,4.94970167999999e-06,2.87838901863333
"910",4.08,4.6122591e-06,0.17480461989,4.85209368e-06,2.8216272553
"911",4.09,4.5824256e-06,0.17367393024,4.80328968e-06,2.79324637363333
"912",4.1,4.8210936e-06,0.18271944744,5.04730968000001e-06,2.93515078196667
"913",4.11,4.8031935e-06,0.18204103365,4.99850568e-06,2.9067699003
"914",4.12,4.7912601e-06,0.18158875779,4.99850568e-06,2.9067699003
"915",4.13,3.8723883e-06,0.14676351657,4.02242568e-06,2.33915226696667
"916",4.14,3.7649877e-06,0.14269303383,3.92481768e-06,2.28239050363333
"917",4.15,3.7232208e-06,0.14111006832,3.82720968e-06,2.2256287403
"918",4.16,3.6814539e-06,0.13952710281,3.82720968e-06,2.2256287403
"919",4.17,3.6516204e-06,0.13839641316,3.77840568e-06,2.19724785863333
"920",4.18,3.6516204e-06,0.13839641316,3.72960167999999e-06,2.16886697696666
"921",4.19,3.6098535e-06,0.13681344765,3.72960167999999e-06,2.16886697696666
"922",4.2,3.5979201e-06,0.13636117179,3.68079768e-06,2.1404860953
"923",4.21,3.5919534e-06,0.13613503386,3.68079768e-06,2.1404860953
"924",4.22,3.5561532e-06,0.13477820628,3.63199368e-06,2.11210521363333
"925",4.23,3.5382531e-06,0.13409979249,3.63199368e-06,2.11210521363333
"926",4.24,3.5263197e-06,0.13364751663,3.63199368e-06,2.11210521363333
"927",4.25,3.5263197e-06,0.13364751663,3.58318968e-06,2.08372433196667
"928",4.26,3.5024529e-06,0.13274296491,3.58318968e-06,2.08372433196667
"929",4.27,3.4785861e-06,0.13183841319,3.58318968e-06,2.08372433196667
"930",4.28,3.4726194e-06,0.13161227526,3.53438568e-06,2.0553434503
"931",4.29,3.4487526e-06,0.13070772354,3.53438568e-06,2.0553434503
"932",4.3,3.4308525e-06,0.13002930975,3.48558168e-06,2.02696256863333
"933",4.31,3.4129524e-06,0.12935089596,3.48558168e-06,2.02696256863333
"934",4.32,3.4189191e-06,0.12957703389,3.48558168e-06,2.02696256863333
"935",4.33,3.401019e-06,0.1288986201,3.43677768e-06,1.99858168696667
"936",4.34,3.3890856e-06,0.12844634424,3.38797368e-06,1.9702008053
"937",4.35,3.3711855e-06,0.12776793045,3.38797368e-06,1.9702008053
"938",4.36,3.3473187e-06,0.12686337873,3.38797368e-06,1.9702008053
"939",4.37,3.3473187e-06,0.12686337873,3.33916968e-06,1.94181992363333
"940",4.38,3.3234519e-06,0.12595882701,3.33916968e-06,1.94181992363333
"941",4.39,3.3234519e-06,0.12595882701,3.33916968e-06,1.94181992363333
"942",4.4,3.3055518e-06,0.12528041322,3.33916968e-06,1.94181992363333
"943",4.41,3.281685e-06,0.1243758615,3.29036568e-06,1.91343904196666
"944",4.42,3.2757183e-06,0.12414972357,3.29036568e-06,1.91343904196666
"945",4.43,3.2876517e-06,0.12460199943,3.29036568e-06,1.91343904196666
"946",4.44,3.2339514e-06,0.12256675806,3.24156168e-06,1.8850581603
"947",4.45,3.2339514e-06,0.12256675806,3.24156168e-06,1.8850581603
"948",4.46,3.2160513e-06,0.12188834427,3.24156168e-06,1.8850581603
"949",4.47,3.2160513e-06,0.12188834427,3.24156168e-06,1.8850581603
"950",4.48,3.2339514e-06,0.12256675806,3.19275768e-06,1.85667727863333
"951",4.49,3.1862178e-06,0.12075765462,3.19275768e-06,1.85667727863333
"952",4.5,3.1802511e-06,0.12053151669,3.19275768e-06,1.85667727863333
"953",4.51,3.1683177e-06,0.12007924083,3.14395368e-06,1.82829639696667
"954",4.52,3.1444509e-06,0.11917468911,3.14395368e-06,1.82829639696667
"955",4.53,3.1325175e-06,0.11872241325,3.14395368e-06,1.82829639696667
"956",4.54,4.3855245e-06,0.16621137855,4.46166168e-06,2.59458020196667
"957",4.55,4.4034246e-06,0.16688979234,4.51046567999999e-06,2.62296108363333
"958",4.56,4.1468565e-06,0.15716586135,4.21764168e-06,2.45267579363334
"959",4.57,4.1408898e-06,0.15693972342,4.21764168e-06,2.45267579363334
"960",4.58,4.1289564e-06,0.15648744756,4.21764168e-06,2.45267579363334
"961",4.59,3.3174852e-06,0.12573268908,3.33916968e-06,1.94181992363333
"962",4.6,3.1683177e-06,0.12007924083,3.14395368e-06,1.82829639696667
"963",4.61,3.1205841e-06,0.11827013739,3.09514968e-06,1.7999155153
"964",4.62,3.7530543e-06,0.14224075797,3.82720968e-06,2.2256287403
"965",4.63,3.7530543e-06,0.14224075797,3.82720968e-06,2.2256287403
"966",4.64,3.7470876e-06,0.14201462004,3.77840568e-06,2.19724785863333
"967",4.65,3.8544882e-06,0.14608510278,3.92481768e-06,2.28239050363333
"968",4.66,3.7948212e-06,0.14382372348,3.87601368e-06,2.25400962196667
"969",4.67,3.938022e-06,0.1492510338,3.97362168e-06,2.3107713853
"970",4.68,4.0215558e-06,0.15241696482,4.07122968e-06,2.36753314863333
"971",4.69,4.0155891e-06,0.15219082689,4.07122968e-06,2.36753314863333
"972",4.7,3.3890856e-06,0.12844634424,3.43677768e-06,1.99858168696667
"973",4.71,3.0370503e-06,0.11510420637,2.99754168000001e-06,1.74315375196667
"974",4.72,2.9714166e-06,0.11261668914,2.94873768e-06,1.7147728703
"975",4.73,2.9415831e-06,0.11148599949,2.89993368e-06,1.68639198863333
"976",4.74,2.9356164e-06,0.11125986156,2.89993368e-06,1.68639198863333
"977",4.75,2.9057829e-06,0.11012917191,2.89993368e-06,1.68639198863333
"978",4.76,2.8938495e-06,0.10967689605,2.85112968e-06,1.65801110696666
"979",4.77,2.8759494e-06,0.10899848226,2.85112968e-06,1.65801110696666
"980",4.78,2.8759494e-06,0.10899848226,2.85112968e-06,1.65801110696666
"981",4.79,2.8580493e-06,0.10832006847,2.80232568e-06,1.6296302253
"982",4.8,2.8401492e-06,0.10764165468,2.80232568e-06,1.6296302253
"983",4.81,2.8401492e-06,0.10764165468,2.80232568e-06,1.6296302253
"984",4.82,2.8401492e-06,0.10764165468,2.80232568e-06,1.6296302253
"985",4.83,2.8162824e-06,0.10673710296,2.80232568e-06,1.6296302253
"986",4.84,2.804349e-06,0.1062848271,2.80232568e-06,1.6296302253
"987",4.85,2.804349e-06,0.1062848271,2.75352168e-06,1.60124934363333
"988",4.86,2.7864489e-06,0.10560641331,2.75352168e-06,1.60124934363333
"989",4.87,2.7924156e-06,0.10583255124,2.75352168e-06,1.60124934363333
"990",4.88,2.7864489e-06,0.10560641331,2.70471768e-06,1.57286846196667
"991",4.89,2.7625821e-06,0.10470186159,2.70471768e-06,1.57286846196667
"992",4.9,2.7506487e-06,0.10424958573,2.70471768e-06,1.57286846196667
"993",4.91,2.7029151e-06,0.10244048229,2.65591368000001e-06,1.5444875803
"994",4.92,2.7267819e-06,0.10334503401,2.70471768e-06,1.57286846196667
"995",4.93,2.7267819e-06,0.10334503401,2.65591368000001e-06,1.5444875803
"996",4.94,2.7029151e-06,0.10244048229,2.65591368000001e-06,1.5444875803
"997",4.95,2.7088818e-06,0.10266662022,2.65591368000001e-06,1.5444875803
"998",4.96,2.7088818e-06,0.10266662022,2.65591368000001e-06,1.5444875803
"999",4.97,2.6790483e-06,0.10153593057,2.65591368000001e-06,1.5444875803
"1000",4.98,2.6790483e-06,0.10153593057,2.65591368000001e-06,1.5444875803
"1001",4.99,2.6551815e-06,0.10063137885,2.60710968e-06,1.51610669863333
"1002",5,2.6671149e-06,0.10108365471,2.60710968e-06,1.51610669863333
"1003",5.01,2.6611482e-06,0.10085751678,2.60710968e-06,1.51610669863333
"1004",5.02,2.6313147e-06,0.09972682713,2.55830568e-06,1.48772581696667
"1005",5.03,2.625348e-06,0.0995006892,2.60710968e-06,1.51610669863333
"1006",5.04,2.6551815e-06,0.10063137885,2.55830568e-06,1.48772581696667
"1007",5.05,2.6074479e-06,0.09882227541,2.55830568e-06,1.48772581696667
"1008",5.06,2.6014812e-06,0.09859613748,2.55830568e-06,1.48772581696667
"1009",5.07,2.6134146e-06,0.09904841334,2.50950168e-06,1.4593449353
"1010",5.08,2.5835811e-06,0.09791772369,2.50950168e-06,1.4593449353
"1011",5.09,2.5955145e-06,0.09836999955,2.50950168e-06,1.4593449353
"1012",5.1,2.5776144e-06,0.09769158576,2.50950168e-06,1.4593449353
"1013",5.11,2.5835811e-06,0.09791772369,2.50950168e-06,1.4593449353
"1014",5.12,3.8425548e-06,0.14563282692,3.92481768e-06,2.28239050363333
"1015",5.13,3.4308525e-06,0.13002930975,3.43677768e-06,1.99858168696667
"1016",5.14,3.5979201e-06,0.13636117179,3.63199368e-06,2.11210521363333
"1017",5.15,3.58002e-06,0.135682758,3.63199368e-06,2.11210521363333
"1018",5.16,3.4905195e-06,0.13229068905,3.53438568e-06,2.0553434503
"1019",5.17,2.685015e-06,0.1017620685,2.65591368000001e-06,1.5444875803
"1020",5.18,2.5895478e-06,0.09814386162,2.55830568e-06,1.48772581696667
"1021",5.19,3.1325175e-06,0.11872241325,3.14395368e-06,1.82829639696667
"1022",5.2,3.2279847e-06,0.12234062013,3.24156168e-06,1.8850581603
"1023",5.21,3.1981512e-06,0.12120993048,3.24156168e-06,1.8850581603
"1024",5.22,3.3771522e-06,0.12799406838,3.43677768e-06,1.99858168696667
"1025",5.23,3.2995851e-06,0.12505427529,3.29036568e-06,1.91343904196666
"1026",5.24,3.2578182e-06,0.12347130978,3.24156168e-06,1.8850581603
"1027",5.25,3.5143863e-06,0.13319524077,3.53438568e-06,2.0553434503
"1028",5.26,3.5084196e-06,0.13296910284,3.53438568e-06,2.0553434503
"1029",5.27,3.4964862e-06,0.13251682698,3.53438568e-06,2.0553434503
"1030",5.28,2.625348e-06,0.0995006892,2.60710968e-06,1.51610669863333
"1031",5.29,2.4881139e-06,0.09429951681,2.41189368e-06,1.40258317196666
"1032",5.3,2.446347e-06,0.0927165513,2.41189368e-06,1.40258317196666
"1033",5.31,2.4344136e-06,0.09226427544,2.36308968e-06,1.3742022903
"1034",5.32,2.4284469e-06,0.09203813751,2.31428568e-06,1.34582140863333
"1035",5.33,2.3926467e-06,0.09068130993,2.31428568e-06,1.34582140863333
"1036",5.34,2.3986134e-06,0.09090744786,2.36308968e-06,1.3742022903
"1037",5.35,2.38668e-06,0.090455172,2.31428568e-06,1.34582140863333
"1038",5.36,2.3807133e-06,0.09022903407,2.31428568e-06,1.34582140863333
"1039",5.37,2.3628132e-06,0.08955062028,2.31428568e-06,1.34582140863333
"1040",5.38,2.3687799e-06,0.08977675821,2.26548168e-06,1.31744052696667
"1041",5.39,2.3508798e-06,0.08909834442,2.31428568e-06,1.34582140863333
"1042",5.4,2.3449131e-06,0.08887220649,2.26548168e-06,1.31744052696667
"1043",5.41,2.3329797e-06,0.08841993063,2.26548168e-06,1.31744052696667
"1044",5.42,2.3449131e-06,0.08887220649,2.26548168e-06,1.31744052696667
"1045",5.43,2.3508798e-06,0.08909834442,2.26548168e-06,1.31744052696667
"1046",5.44,2.3091129e-06,0.08751537891,2.26548168e-06,1.31744052696667
"1047",5.45,2.3210463e-06,0.08796765477,2.26548168e-06,1.31744052696667
"1048",5.46,2.3150796e-06,0.08774151684,2.26548168e-06,1.31744052696667
"1049",5.47,2.2971795e-06,0.08706310305,2.21667768000001e-06,1.2890596453
"1050",5.48,2.2971795e-06,0.08706310305,2.21667768000001e-06,1.2890596453
"1051",5.49,2.2971795e-06,0.08706310305,2.21667768000001e-06,1.2890596453
"1052",5.5,2.2733127e-06,0.08615855133,2.21667768000001e-06,1.2890596453
"1053",5.51,2.2733127e-06,0.08615855133,2.16787368e-06,1.26067876363333
"1054",5.52,2.267346e-06,0.0859324134,2.21667768000001e-06,1.2890596453
"1055",5.53,2.267346e-06,0.0859324134,2.21667768000001e-06,1.2890596453
"1056",5.54,2.2613793e-06,0.08570627547,2.16787368e-06,1.26067876363333
"1057",5.55,2.2375125e-06,0.08480172375,2.16787368e-06,1.26067876363333
"1058",5.56,2.2434792e-06,0.08502786168,2.16787368e-06,1.26067876363333
"1059",5.57,2.2434792e-06,0.08502786168,2.16787368e-06,1.26067876363333
"1060",5.58,2.2136457e-06,0.08389717203,2.16787368e-06,1.26067876363333
"1061",5.59,2.2255791e-06,0.08434944789,2.16787368e-06,1.26067876363333
"1062",5.6,2.2255791e-06,0.08434944789,2.16787368e-06,1.26067876363333
"1063",5.61,2.1897789e-06,0.08299262031,2.11906968e-06,1.23229788196667
"1064",5.62,2.207679e-06,0.0836710341,2.16787368e-06,1.26067876363333
"1065",5.63,2.2017123e-06,0.08344489617,2.11906968e-06,1.23229788196667
"1066",5.64,2.2017123e-06,0.08344489617,2.16787368e-06,1.26067876363333
"1067",5.65,2.1957456e-06,0.08321875824,2.11906968e-06,1.23229788196667
"1068",5.66,2.1718788e-06,0.08231420652,2.11906968e-06,1.23229788196667
"1069",5.67,2.1599454e-06,0.08186193066,2.11906968e-06,1.23229788196667
"1070",5.68,2.1718788e-06,0.08231420652,2.07026568e-06,1.2039170003
"1071",5.69,3.3890856e-06,0.12844634424,3.43677768e-06,1.99858168696667
"1072",5.7,3.4487526e-06,0.13070772354,3.48558168e-06,2.02696256863333
"1073",5.71,3.1742844e-06,0.12030537876,3.24156168e-06,1.8850581603
"1074",5.72,3.1981512e-06,0.12120993048,3.24156168e-06,1.8850581603
"1075",5.73,3.1921845e-06,0.12098379255,3.24156168e-06,1.8850581603
"1076",5.74,2.3568465e-06,0.08932448235,2.36308968e-06,1.3742022903
"1077",5.75,2.2315458e-06,0.08457558582,2.16787368e-06,1.26067876363333
"1078",5.76,2.8401492e-06,0.10764165468,2.89993368e-06,1.68639198863333
"1079",5.77,3.0012501e-06,0.11374737879,2.99754168000001e-06,1.74315375196667
"1080",5.78,2.923683e-06,0.1108075857,2.94873768e-06,1.7147728703
"1081",5.79,2.8998162e-06,0.10990303398,2.94873768e-06,1.7147728703
"1082",5.8,3.1444509e-06,0.11917468911,3.19275768e-06,1.85667727863333
"1083",5.81,3.1384842e-06,0.11894855118,3.19275768e-06,1.85667727863333
"1084",5.82,3.1384842e-06,0.11894855118,3.19275768e-06,1.85667727863333
"1085",5.83,2.1957456e-06,0.08321875824,2.16787368e-06,1.26067876363333
"1086",5.84,2.1122118e-06,0.08005282722,2.07026568e-06,1.2039170003
"1087",5.85,2.088345e-06,0.0791482755,2.07026568e-06,1.2039170003
"1088",5.86,2.0823783e-06,0.07892213757,2.02146168e-06,1.17553611863333
"1089",5.87,2.0525448e-06,0.07779144792,2.02146168e-06,1.17553611863333
"1090",5.88,2.0406114e-06,0.07733917206,1.97265768e-06,1.14715523696667
"1091",5.89,2.0406114e-06,0.07733917206,2.02146168e-06,1.17553611863333
"1092",5.9,2.028678e-06,0.0768868962,1.97265768e-06,1.14715523696667
"1093",5.91,2.0048112e-06,0.07598234448,1.97265768e-06,1.14715523696667
"1094",5.92,2.0406114e-06,0.07733917206,2.02146168e-06,1.17553611863333
"1095",5.93,2.0227113e-06,0.07666075827,1.97265768e-06,1.14715523696667
"1096",5.94,2.0167446e-06,0.07643462034,1.97265768e-06,1.14715523696667
"1097",5.95,1.9988445e-06,0.07575620655,1.97265768e-06,1.14715523696667
"1098",5.96,2.0227113e-06,0.07666075827,1.97265768e-06,1.14715523696667
"1099",5.97,1.9928778e-06,0.07553006862,1.97265768e-06,1.14715523696667
"1100",5.98,1.9988445e-06,0.07575620655,1.97265768e-06,1.14715523696667
"1101",5.99,1.9809444e-06,0.07507779276,1.92385368e-06,1.1187743553
"1102",6,1.9749777e-06,0.07485165483,1.97265768e-06,1.14715523696667
"1103",6.01,1.9809444e-06,0.07507779276,1.97265768e-06,1.14715523696667
"1104",6.02,1.969011e-06,0.0746255169,1.97265768e-06,1.14715523696667
"1105",6.03,1.9749777e-06,0.07485165483,1.97265768e-06,1.14715523696667
"1106",6.04,1.9809444e-06,0.07507779276,1.97265768e-06,1.14715523696667
"1107",6.05,1.9391775e-06,0.07349482725,1.92385368e-06,1.1187743553
"1108",6.06,1.9570776e-06,0.07417324104,1.92385368e-06,1.1187743553
"1109",6.07,1.9749777e-06,0.07485165483,1.92385368e-06,1.1187743553
"1110",6.08,1.9272441e-06,0.07304255139,1.92385368e-06,1.1187743553
"1111",6.09,1.9332108e-06,0.07326868932,1.92385368e-06,1.1187743553
"1112",6.1,1.9391775e-06,0.07349482725,1.92385368e-06,1.1187743553
"1113",6.11,1.9212774e-06,0.07281641346,1.92385368e-06,1.1187743553
