"","time","d2_bw1","k_bw1","UD2_1","UD2_2","U_K","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","x_acc_fit","y_acc_fit","tot_acc_fit","vRatio"
"1",0,12.1392578100696,-0.446103530288521,0.332128364528287,0.371799261059291,0.999307863494546,3.503,0.15,1.006,0.0507885411286635,-0.521010389145823,-0.0184656119388286,-0.868330722839414,1.01264508581472,1.0599365321829,0.0213689197432873,1.06015191505128,1
"2",0.034,12.1525370866146,-0.439904410360075,0.333267154716063,0.372816893947337,0.951595160056086,3.503,0.15,1.006,0.0350843372963047,-0.494902032086592,-0.0478132377400616,-0.868763706755768,0.999839186839293,1.07939502214527,0.0236405659266873,1.07965387517913,0.987354010645177
"3",0.067,12.1654278229777,-0.433356130575932,0.334460706904015,0.373884212641739,0.904702154591504,3.503,0.15,1.006,0.0203722206708817,-0.467765374188098,-0.0763303455863359,-0.869127510450433,0.98700915634613,1.09673650041503,0.0259783016984993,1.09704413015236,0.974684191107327
"4",0.1,12.1782882594426,-0.426302000651694,0.335328881935258,0.374661045559784,0.857394748355465,3.503,0.15,1.006,0.00628423742407871,-0.438946595226474,-0.10488016756077,-0.869420371354607,0.973943476587474,1.1124834609547,0.028433765238084,1.11284676838429,0.961781664899793
"5",0.134,12.1914738475392,-0.41852388046351,0.336221605822683,0.375460261841361,0.808388912215264,3.503,0.15,1.006,-0.00747474187367289,-0.407593728171054,-0.134328769785859,-0.869632869600258,0.960413439688116,1.12696687396132,0.0310718841092915,1.12739513791228,0.948420580064751
"6",0.167,12.2041779764338,-0.410497883306414,0.337018092939872,0.376173676602747,0.760730779853133,3.503,0.15,1.006,-0.0199990577539059,-0.375653372060025,-0.162942237555589,-0.869738989568702,0.947397153212978,1.13926748833723,0.0337220041768212,1.1397664600908,0.935566830357699
"7",0.2,12.2167602601604,-0.402020901689607,0.337707152949869,0.376791137307535,0.713140492174668,3.503,0.15,1.006,-0.0316151067864265,-0.342332829100305,-0.191583608057521,-0.869734329756517,0.934681534126376,1.14977520867562,0.0364441744271975,1.150352645207,0.923009993550091
"8",0.234,12.2295664426011,-0.392834974505609,0.338232289460786,0.377261874079379,0.664344802221613,3.503,0.15,1.006,-0.0425432711698135,-0.306676788839428,-0.221118314271015,-0.869602296874194,0.922094793143165,1.15866566971704,0.0393062878047682,1.15933218640812,0.910580425521245
"9",0.267,12.2418151570091,-0.383499679902562,0.338871956141781,0.377835470356288,0.617372733661852,3.503,0.15,1.006,-0.0520586173178245,-0.270902162002369,-0.249804453281261,-0.869341011141087,0.910572223950064,1.16536222754798,0.0421217633340883,1.16612322005093,0.89920174077324
"10",0.3,12.2538591206581,-0.373770195128285,0.339702338368536,0.378580399245723,0.570937029165964,3.503,0.15,1.006,-0.060423473206887,-0.234099903079494,-0.278505070138007,-0.868940523725449,0.899922440210314,1.17010773978939,0.0449555347071052,1.17097101706909,0.888684942845779
"11",0.334,12.2660271302676,-0.363353674963015,0.340494649309091,0.379291505583926,0.523812919310077,3.503,0.15,1.006,-0.067765840504529,-0.195239559889849,-0.30808419555378,-0.868375491522781,0.890053077082156,1.17291297318785,0.0478741125937937,1.17388959162649,0.878938820273904
"12",0.367,12.2775785017271,-0.352882433591585,0.339846502630464,0.378709764001613,0.478922634573514,3.503,0.15,1.006,-0.0735895933949544,-0.15673836016354,-0.336795054485565,-0.867674146014044,0.881717266025769,1.17357716635753,0.0506857077085699,1.17467119074304,0.870707100026449
"13",0.4,12.2888514975726,-0.342074825852831,0.340794252620774,0.379560486114337,0.435013088222378,3.503,0.15,1.006,-0.0780733596779415,-0.117596905760881,-0.36550031299563,-0.866818851123815,0.874759368574091,1.17218511591012,0.0534563210775033,1.17340339364788,0.863836087122575
"14",0.434,12.3001515184169,-0.33060814245607,0.34108229751244,0.379819132846628,0.390949540458113,3.503,0.15,1.006,-0.0812392265079586,-0.076739429603593,-0.395061472983663,-0.865774917115388,0.869169228149525,1.16857808579621,0.0562467560678841,1.16993095530091,0.85831575181174
"15",0.467,12.310792227608,-0.319176519873141,0.34172684972896,0.380398054445181,0.349471044054668,3.503,0.15,1.006,-0.0828573057970151,-0.0367058983946064,-0.423731430372936,-0.864603791905163,0.865382597441005,1.16295449652732,0.058872219124807,1.16444368656358,0.854576405458745
"16",0.5,12.3210906493338,-0.307466497627668,0.3421781456695,0.380803523321171,0.309411586531877,3.503,0.15,1.006,-0.0830065318667346,0.00356504768918141,-0.452371629333227,-0.863278824273031,0.863286185458364,1.15523438841877,0.0613958668327774,1.15686470455687,0.852506171758894
"17",0.534,12.3313231666287,-0.295130530441496,0.342557342380489,0.381144293960678,0.269789866026335,3.503,0.15,1.006,-0.0815940669437323,0.045164474744128,-0.481839751030438,-0.861756285416723,0.862939004353228,1.14509055852173,0.0638688383359009,1.14687035698285,0.852163325968203
"18",0.567,12.3408696029003,-0.282913647101599,0.343283259488381,0.381796852062674,0.233121860899027,3.503,0.15,1.006,-0.0786813618903655,0.0855108361480559,-0.510393792991164,-0.86013071233698,0.864370837895438,1.13313142368843,0.0661262339258019,1.13505925050782,0.853577279941087
"19",0.6,12.3500197790202,-0.27047561731603,0.343997450777581,0.382439127367316,0.198441542494962,3.503,0.15,1.006,-0.0742358786725764,0.125697887627732,-0.538892825262262,-0.858365925838663,0.86752061738897,1.11911069317036,0.0682246149440381,1.12118836136151,0.856687727557587
"20",0.634,12.3590162861068,-0.257449023728564,0.344500731017462,0.382891882483249,0.165113786099054,3.503,0.15,1.006,-0.0680455386305597,0.166803220486898,-0.568189434394824,-0.856410215460642,0.872503164183456,1.10253999902024,0.0702022448674637,1.10477273890334,0.861608056371979
"21",0.667,12.3673150289313,-0.244619004246193,0.344965972558818,0.38331052975812,0.135578368175317,3.503,0.15,1.006,-0.0604749808376009,0.206283868215245,-0.59655238375138,-0.854387839848715,0.878937776618572,1.08443388660235,0.0719266165125274,1.08681658644613,0.867962318615733
"22",0.7,12.3751735055541,-0.231623569096002,0.345186874128166,0.383509345479839,0.109597829291108,3.503,0.15,1.006,-0.0513729892458627,0.245236536120313,-0.624837061882018,-0.852253352496574,0.886835235818886,1.06438394771827,0.0734443990287432,1.06691483629624,0.875761160787529
"23",0.734,12.3827965910552,-0.218080260683973,0.345229308344733,0.383547539869809,0.087970070045909,3.503,0.15,1.006,-0.0404085365462695,0.2846991104495,-0.653889862849482,-0.849948655322371,0.896362817264886,1.04175456919962,0.0747788769675302,1.04443499696669,0.885169769568102
"24",0.767,12.3897243004637,-0.204803843543099,0.345199111980635,0.383520360492398,0.0741269455005589,3.503,0.15,1.006,-0.0282479730771809,0.322241615619692,-0.681995519531517,-0.847621535944042,0.906808649624234,1.01794617280892,0.0758407156818939,1.02076746857032,0.895485162893636
"25",0.8,12.3961775448821,-0.191415473711104,0.345321257063217,0.383630304563808,0.0694472351543626,3.503,0.15,1.006,-0.0146188910397985,0.358935666086992,-0.710004429120343,-0.845218230136518,0.918274833012656,0.992398685340956,0.0766641453162084,0.995355485162724,0.906808165936895
"26",0.834,12.4023203969657,-0.177522290822888,0.345352705493187,0.383658612820648,0.0739862938666919,3.503,0.15,1.006,0.000924114548433142,0.39575682476399,-0.73875598870016,-0.842676144125407,0.930981497251873,0.964349802873828,0.0772567638961862,0.967439481244435,0.919356159717949
"27",0.867,12.4077831530086,-0.163958645965911,0.345546227355602,0.383832821993755,0.0844743275474674,3.503,0.15,1.006,0.0174269973548778,0.430452355080515,-0.766555001757102,-0.840158400979661,0.944010258806049,0.935548123356356,0.0775800525325103,0.938759263957777,0.932222228725426
"28",0.9,12.4127467221347,-0.150333576367161,0.345584983555531,0.383867712707225,0.0977919918774253,3.503,0.15,1.006,0.0352813113568332,0.464043350214865,-0.794245701212359,-0.837604434487882,0.957558050225886,0.905298713347907,0.0776542556856275,0.908623103280709,0.945600846376977
"29",0.934,12.4173320992136,-0.136248206415584,0.346637417826422,0.384815461536266,0.112372221194656,3.503,0.15,1.006,0.0550385366438283,0.497424815814562,-0.822660041298395,-0.834949116952084,0.971890670439435,0.872739310769804,0.0774721103319913,0.87617112052512,0.959754492520452
"30",0.967,12.4212642419814,-0.122547002773117,0.34711703876151,0.385247554954681,0.126261575164212,3.503,0.15,1.006,0.0754819117639631,0.52857179012123,-0.85012539831202,-0.832361839826606,0.986009315225517,0.839911224820303,0.0770490753665429,0.843437861133812,0.973696835187056
"31",1,12.4246814705593,-0.108831390670678,0.346700421412722,0.384872215427093,0.139329155882692,3.503,0.15,1.006,0.0971159165679436,0.55843308270385,-0.877478917494642,-0.829777161016538,1.00018880457781,0.806007439904751,0.0763910021840941,0.809619403421448,0.98769926264256
"32",1.034,12.4276601983401,-0.094700568945693,0.346351911760437,0.384558300885717,0.151624979177119,3.503,0.15,1.006,0.120586806548444,0.587809752698127,-0.905545029104484,-0.827129262045867,1.01472317481152,0.770097531316994,0.0754780285423288,0.773787529321302,1.00205213951651
"33",1.067,12.4300227296846,-0.0810003271365861,0.345961210063572,0.384206453444826,0.162270675918911,3.503,0.15,1.006,0.144448849926379,0.614939189777427,-0.932674312326108,-0.824585104561616,1.02863540761001,0.734442863546028,0.0743772183008454,0.738199356824334,1.01579064770005
"34",1.1,12.4318630021198,-0.0673287053269183,0.345639316180466,0.383916627524389,0.171574538155712,3.503,0.15,1.006,0.169309682021109,0.640680680933001,-0.959696222642365,-0.822076524028879,1.04224831315775,0.698152064693624,0.0730807223481822,0.701966592805457,1.02923356638739
"35",1.134,12.4332120653391,-0.0532867291962385,0.34520935952808,0.383529584133724,0.179731606220774,3.503,0.15,1.006,0.195896924698106,0.665732962141145,-0.987427895761851,-0.819538602120632,1.05586168471399,0.660261457959006,0.0715593743119742,0.664127952218602,1.04267694526409
"36",1.167,12.4339906808455,-0.0397134865094729,0.344654938720361,0.383030634263548,0.186268485460007,3.503,0.15,1.006,0.222575753696664,0.688613685799686,-1.01424186950972,-0.817128671054606,1.0685916307599,0.623164388200574,0.0699234418958413,0.627075069228523,1.05524793012763
"37",1.2,12.4342473571274,-0.0262075357730179,0.344005293045235,0.382446181368226,0.191472489503823,3.503,0.15,1.006,0.250044471291253,0.710080493578104,-1.04095964989735,-0.814778024708616,1.08077635841473,0.585916071416908,0.0681529105497702,0.58986647807875,1.06728050484261
"38",1.234,12.4339676603164,-0.0123751140408859,0.343288330849298,0.3818014118587,0.195483195084311,3.503,0.15,1.006,0.27909754138364,0.730726337708667,-1.06839151106552,-0.812423908332558,1.09270013610847,0.547554804547525,0.0662129163529719,0.551543664885241,1.07905538812677
"39",1.267,12.4331704850789,0.000958580325993994,0.34250726855589,0.381099290229747,0.198116924665727,3.503,0.15,1.006,0.307954193207069,0.749351178941204,-1.09492911300852,-0.810209132830727,1.10361498191303,0.510505983511095,0.0642428956829037,0.514532320507036,1.08983393824019
"40",1.3,12.4318585554469,0.014190924720282,0.341663464087864,0.380341113597411,0.199569460397497,3.503,0.15,1.006,0.337389162032884,0.766604269052421,-1.12138606524273,-0.808066463058707,1.11384627038456,0.473803312453876,0.0622126068097491,0.477870262035973,1.09993746672698
"41",1.334,12.4299724304898,0.0277074754581346,0.34085273484029,0.379612996152799,0.199898214192921,3.503,0.15,1.006,0.36824913522307,0.782973879974513,-1.14856627878482,-0.805936226730982,1.12364642938947,0.436519279959556,0.0600844804172259,0.440635026482708,1.10961524934025
"42",1.367,12.427627534711,0.0407032267638051,0.339953810587188,0.378806062956693,0.199153642314929,3.503,0.15,1.006,0.39865086455092,0.79753047047741,-1.17487665204347,-0.803944486122498,1.13242288395576,0.401005721306957,0.0580090759878425,0.405179764324277,1.11828211070088
"43",1.4,12.4247810793358,0.0535683296954314,0.338963216252994,0.377917321609601,0.197432959357306,3.503,0.15,1.006,0.429430544535677,0.810813401987044,-1.20112319893579,-0.802027163190674,1.14046742318116,0.366305358224133,0.055947789227871,0.370553330282156,1.12622619628239
"44",1.434,12.4213296183758,0.0666775402605251,0.337806885673702,0.37688052749985,0.194716218200524,3.503,0.15,1.006,0.461473298661709,0.823211313546622,-1.22810390109715,-0.800128286408991,1.14799047969177,0.331550999255545,0.0538618711145311,0.335897553232096,1.13365531099986
"45",1.467,12.4174823887258,0.0792514382024417,0.336580341589522,0.375781540718167,0.191239119066594,3.503,0.15,1.006,0.492834292160106,0.834042274341313,-1.25423671233473,-0.798357480790478,1.15455670390092,0.298918976845423,0.0518939937120582,0.303390081086547,1.14013954155717
"46",1.5,12.4131519177658,0.091670185842739,0.335399324767836,0.374724094574555,0.187009486747085,3.503,0.15,1.006,0.524396373360317,0.843738946500912,-1.28032052850797,-0.796655099413991,1.16041146032982,0.26748842005343,0.0499986801187492,0.2721211547754,1.14592118856353
"47",1.534,12.4081922082244,0.104295550249895,0.334059618254543,0.373525459036424,0.181943043579783,3.503,0.15,1.006,0.557070832089106,0.852598443803809,-1.30714769724189,-0.794969294177108,1.16571878472517,0.236470636765686,0.0481356525379191,0.241320125761653,1.15116223942103
"48",1.567,12.4029026483496,0.116378174633729,0.332649972848072,0.372265287712705,0.17641321755054,3.503,0.15,1.006,0.588886869758854,0.860155619424348,-1.33314358466208,-0.793395549578729,1.17018980841512,0.207780189317323,0.0464239351321161,0.212903238176157,1.15557743261416
"49",1.6,12.3971523944252,0.128285877386438,0.331242648981036,0.371008264738097,0.170353216148319,3.503,0.15,1.006,0.620760059756261,0.86674341597652,-1.35910057123479,-0.791879514389361,1.17401759545936,0.180556036298348,0.0448123129926783,0.18603393679521,1.15935742137613
"50",1.634,12.390754728696,0.140365648232133,0.32978249209922,0.369705196197148,0.163629796847691,3.503,0.15,1.006,0.653617454612895,0.87257752176197,-1.38580554483818,-0.790373837882721,1.17731997990934,0.154098208339331,0.0432570451041849,0.160054458746195,1.16261856834286
"51",1.667,12.3840947574609,0.151901771913922,0.328273686195065,0.36835995038562,0.156708987578651,3.503,0.15,1.006,0.685490463940663,0.877374060000664,-1.4116889342682,-0.788963269893786,1.17993571113156,0.130001204363107,0.0418454211158351,0.136569954251365,1.16520163644723
"52",1.7,12.3769999870938,0.163247773685475,0.326661402272467,0.366923850048773,0.149466133150171,3.503,0.15,1.006,0.717314824531417,0.881375938482388,-1.43753730435801,-0.787599282947605,1.18200515034212,0.107483141851676,0.04052152830172,0.114867837266202,1.16724523418898
"53",1.734,12.3692451131371,0.174734465377511,0.325014367337484,0.365458313595115,0.141734563034962,3.503,0.15,1.006,0.750024841332298,0.884728431833057,-1.46413223770891,-0.786239490709866,1.18360336888904,0.0859366231529378,0.0392355445041769,0.0944697366963055,1.16882349548636
"54",1.767,12.3612959224138,0.185682484602787,0.323245842499626,0.363886403556513,0.134031882337937,3.503,0.15,1.006,0.781673594097435,0.887291987510622,-1.4899086166615,-0.784961359016959,1.18467354416746,0.0666144536426418,0.0380456713646353,0.0767134834543022,1.16988030728885
"55",1.8,12.3529403256499,0.196429511058643,0.321479665859527,0.362318389763966,0.126192603044752,3.503,0.15,1.006,0.813206128856895,0.889230807642498,-1.51564795974028,-0.78372247713193,1.18530685918134,0.0488289514503872,0.0368924479154242,0.0611990131696301,1.17050571398143
"56",1.834,12.3439167966212,0.207289147006116,0.319626386865468,0.36067501601951,0.118031358796249,3.503,0.15,1.006,0.845557225343992,0.890630782085395,-1.54212681191328,-0.782486062639749,1.18554106981728,0.0320648372462491,0.0357177455009654,0.0479990742754501,1.17073699998599
"57",1.867,12.3347663221201,0.217620276419578,0.317711047429962,0.358978759342449,0.110081827060793,3.503,0.15,1.006,0.876812408264343,0.891461428369816,-1.56778559582184,-0.781324719310693,1.18539942436172,0.0172496356461207,0.0345642211219817,0.0386294617059721,1.17059712328333
"58",1.9,12.325239530821,0.227743561491188,0.315803291432908,0.357291420103895,0.102154113540888,3.503,0.15,1.006,0.907917155898598,0.891820311986331,-1.59340156964289,-0.780202306648911,1.18493000138054,0.0037997258193335,0.0333699889755463,0.0335856231225534,1.17013356207343
"59",1.934,12.3150412025,0.237954707577671,0.313733528572063,0.355463313086284,0.094057816357103,3.503,0.15,1.006,0.939801489599237,0.891744384087412,-1.61974672013995,-0.779088445131588,1.1841397096158,-0.00871139399180564,0.0320675198461109,0.0332297188426442,1.16935313882761
"60",1.967,12.3047817517375,0.247651982577837,0.311685645816277,0.353657152914952,0.086313688389674,3.503,0.15,1.006,0.970586821002944,0.89128135465154,-1.64526921388886,-0.778051416804458,1.18310881170791,-0.0196341650031827,0.0307050675905792,0.0364458723467314,1.16833511393189
"61",2,12.294177027397,0.257138217242686,0.309521639760014,0.35175145412596,0.0787231546353864,3.503,0.15,1.006,1.00121236170038,0.890474220611306,-1.67074277695143,-0.777061449904164,1.18184975123764,-0.0294448652280642,0.0292189593161046,0.0414818957114431,1.16709177558176
"62",2.034,12.2829007420846,0.266690848107775,0.307363930824365,0.349854292487322,0.0711041201701681,3.503,0.15,1.006,1.03259954865111,0.889320521693576,-1.69693555781995,-0.776095438611491,1.18034533935577,-0.0384870486235801,0.0275324708598589,0.0473211354830249,1.16560614956832
"63",2.067,12.2716268136822,0.275747980595228,0.305201468400607,0.347955997669083,0.0639428817563516,3.503,0.15,1.006,1.06290409296998,0.88792148287092,-1.72230582986658,-0.775215602141853,1.17871276804311,-0.0463242731381596,0.0257223252844499,0.0529865671639319,1.16399396447451
"64",2.1,12.2600389356774,0.284594130615737,0.302942792336083,0.345976553292825,0.057048841212683,3.503,0.15,1.006,1.09305446663419,0.886276961749233,-1.74762440134022,-0.774398665978609,1.17693676414534,-0.0533297091793921,0.0237227721710109,0.0583680374917319,1.16224013786473
"65",2.134,12.2477824210073,0.293488377253591,0.300648942648496,0.343969804947554,0.0502649809209147,3.503,0.15,1.006,1.12396098656725,0.884353509735802,-1.77365651315392,-0.773629627144637,1.17498252335002,-0.0597723745971137,0.0214491422052764,0.0635043499795081,1.16031030003438
"66",2.167,12.2355887396797,0.301908512001124,0.298304606091322,0.341922619923425,0.0440320405172371,3.503,0.15,1.006,1.15380962360752,0.882288041515787,-1.79887203350735,-0.772960809047927,1.17298789444981,-0.0653615313456144,0.0190247794452509,0.0680740186325457,1.15834057843285
"67",2.2,12.2231121151924,0.310120551746845,0.296045238481041,0.339953266240077,0.0381930729626732,3.503,0.15,1.006,1.18351567155688,0.880047503165578,-1.82403935995587,-0.772375676955537,1.17091750101384,-0.0703785293077206,0.0163806057445817,0.0722596819262105,1.15629603838129
"68",2.234,12.2099721165621,0.318365378610712,0.293555696480594,0.337787487832523,0.0326523515273403,3.503,0.15,1.006,1.21397691291756,0.877574650561086,-1.84992191597102,-0.771868020469102,1.16872473591103,-0.0750286473149317,0.0134259448211273,0.0762204297563873,1.15413065474044
"69",2.267,12.196951898992,0.326159796428834,0.291242994511379,0.335779573309568,0.0278185028706303,3.503,0.15,1.006,1.24340527027921,0.875030600783885,-1.87500098569768,-0.771475084231491,1.16655576716169,-0.0791089036738017,0.0103392630225308,0.0797816958977428,1.1519887703036
"70",2.3,12.1836789070072,0.333751404132251,0.288618558578625,0.333505790588414,0.0236346782433502,3.503,0.15,1.006,1.27270202215755,0.872357977114104,-1.90004303869817,-0.771187485017122,1.16436187557033,-0.0828251014584982,0.00704646586887615,0.0831243051871819,1.14982227424087
"71",2.334,12.1697495636582,0.341363261370742,0.286157833236765,0.331378553202769,0.0201682223302039,3.503,0.15,1.006,1.30275186585828,0.869481619165706,-1.92581088739449,-0.771008286131602,1.16208952467123,-0.0863310855732214,0.00345327604807977,0.0864001241417807,1.14757829860625
"72",2.367,12.1559930224766,0.348550072066672,0.283639950395994,0.329206715394207,0.0178135266333635,3.503,0.15,1.006,1.33178948542996,0.866580351789245,-1.95079504600335,-0.770954208316765,1.15988443278997,-0.0894696639830376,-0.000209938116685966,0.0894699102897197,1.14540074211369
"73",2.4,12.1420125967866,0.355541328039001,0.281069270583744,0.326994456935401,0.0166024061462672,3.503,0.15,1.006,1.36070233124994,0.863579197025289,-1.97576064375094,-0.771023590182723,1.15769011663445,-0.0923893060134994,-0.00402352862103556,0.0924768762892667,1.14323382678842
"74",2.434,12.1273840644026,0.36254281991036,0.278500093230834,0.324788765091379,0.0165385187823682,3.503,0.15,1.006,1.39036200707454,0.860389639347794,-2.0014711763713,-0.771228990501372,1.15544990687039,-0.0952048204324498,-0.00808254630489538,0.0955472939875629,1.14102159093655
"75",2.467,12.1129771511241,0.369145683013926,0.276024068854147,0.32266813692523,0.017405015062683,3.503,0.15,1.006,1.41902440802424,0.857205035870877,-2.02642235261577,-0.771562038879709,1.15330327900453,-0.0977796878586996,-0.0121186624491581,0.0985278099690709,1.13890176840847
