"","time","d2_bw1","k_bw1","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","brnratederiv"
"537",19.7,6.02691437299619,0.351632855904063,3.532,0.1,1,-8.60620683427098,-0.306641709209449,2.1121787110543,-0.187091305297972,0.359210654553831,0.0028166771353125
"538",19.733,6.01531441712377,0.351539796909885,3.532,0.1,1,-8.61625790351956,-0.30746834392125,2.10571464016657,-0.18749014493686,0.360124057738609,0.00281162867698371
"539",19.767,6.00336574635636,0.351444101508384,3.532,0.1,1,-8.62665907578165,-0.308344904537029,2.09902164413951,-0.187815287354112,0.361041773646565,0.00280728426386739
"540",19.8,5.99177123033819,0.351351374561294,3.532,0.1,1,-8.63680026890651,-0.309214671449923,2.09249701229433,-0.188042162318337,0.361902704948774,0.0028038776538015
"541",19.833,5.9801794068724,0.351258775346378,3.532,0.1,1,-8.6469883192849,-0.310097848061191,2.08594819750259,-0.188176612349991,0.362727325697556,0.00280124119755373
"542",19.867,5.96823914643984,0.351163478964908,3.532,0.1,1,-8.65753564251372,-0.311016037531167,2.07918005018084,-0.188213566440651,0.363531734782395,0.00279929411018986
"543",19.9,5.95665283502726,0.351071067489575,3.532,0.1,1,-8.66782313840809,-0.311909383628664,2.07259529380444,-0.188146487119507,0.364261669972321,0.00279810838412551
"544",19.933,5.94506926871201,0.350978714229358,3.532,0.1,1,-8.67816139821247,-0.312798858993257,2.06599991571123,-0.187974115696184,0.364934780966744,0.0027975667873621
"545",19.967,5.93313758316799,0.350883600512493,3.532,0.1,1,-8.68886698906058,-0.313704705062741,2.05919887918003,-0.18768279895282,0.365561862071615,0.00279762261247318
"546",20,5.92155967247423,0.350791300330334,3.532,0.1,1,-8.69931084878505,-0.314567048474519,2.05259762934794,-0.187286651783838,0.366099327945806,0.00279820657933095
"547",20.033,5.9099845961585,0.350698996801173,3.532,0.1,1,-8.70980744217406,-0.315406060724513,2.04600163190009,-0.186776298973339,0.366560184689954,0.00279923974379246
"548",20.067,5.89806176412874,0.350603874490507,3.532,0.1,1,-8.72067733942039,-0.316238836196213,2.03921714906339,-0.186128930249723,0.366948198244168,0.00280069020840991
"549",20.1,5.886492561804,0.350511513284177,3.532,0.1,1,-8.73128084206758,-0.317009147940903,2.03264909796201,-0.18538108479987,0.36723418479193,0.00280238416947604
"550",20.133,5.87492631876297,0.350419103127774,3.532,0.1,1,-8.74193617609257,-0.317734764326062,2.02610348045791,-0.184514476400793,0.367424784769342,0.00280426639214169
"551",20.167,5.86301272935311,0.350323830894641,3.532,0.1,1,-8.75296744585497,-0.318427869352498,2.019389043835,-0.183496819280757,0.367515157056857,0.00280629855584458
"552",20.2,5.85145264493822,0.350231293696212,3.532,0.1,1,-8.76372415416108,-0.319040095884101,2.0129066007134,-0.182387890155035,0.367494115948734,0.00280825516427379
"553",20.233,5.83989567293669,0.350138686750011,3.532,0.1,1,-8.7745279394817,-0.319585234091465,2.0064638183828,-0.181159921869182,0.367360366861947,0.00281008785000778
