"","time","d2_bw1","k_bw1","UD2_1","UD2_2","U_K","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","x_acc_fit","y_acc_fit","tot_acc_fit","vRatio"
"1",0,6.86024421457095,-0.389063083231299,0.216157810473122,0.273220861261607,0.82690141117556,2.633,0.35,1,0.015804719810949,-0.597704251959423,0.00849271783192429,-1.47419608792411,1.5907559455998,0.760849343775582,-0.134367299979339,0.772622996827995,1
"2",0.034,6.87229218397777,-0.383108540086793,0.215313738653239,0.27255356547445,0.787298772973515,2.633,0.35,1,-0.00311060502462591,-0.585285699664694,-0.041823508498789,-1.47715312706999,1.58888033251237,0.807056938503591,-0.13990174190883,0.819093034627883,0.998820929701622
"3",0.067,6.88391173398894,-0.377019961283442,0.21606698290866,0.273149008973584,0.7483644774818,2.633,0.35,1,-0.0213341551903803,-0.571222980049996,-0.0907289273393241,-1.48016537844307,1.58656397301802,0.85355831577796,-0.145836306747824,0.865927264150722,0.99736479213334
"4",0.1,6.89543973507526,-0.370636827522316,0.217031734354467,0.273912784873047,0.709074504061027,2.633,0.35,1,-0.0393529791828939,-0.555106790884288,-0.139702241720639,-1.48338671108512,1.58384964056244,0.901772420667699,-0.152201979779318,0.91452662144173,0.995658476049416
"5",0.134,6.90720242072513,-0.363762735752156,0.216966535159522,0.273861127908157,0.668361811576726,2.633,0.35,1,-0.0576265552290142,-0.536272231878538,-0.19023588853767,-1.48698268087828,1.58072938857856,0.953322928831165,-0.159084665985881,0.966505322068673,0.993696985983947
"6",0.167,6.91849005916885,-0.356812362611439,0.217546577050196,0.27432089454917,0.628756739647548,2.633,0.35,1,-0.0750022790144366,-0.515743141664867,-0.239366728066521,-1.49078536091371,1.57747645956729,1.00525158388416,-0.165960236355816,1.0188589435996,0.991652090901034
"7",0.2,6.92963352591129,-0.349597919461702,0.218745729152312,0.275272835605653,0.589195688915047,2.633,0.35,1,-0.0919433289223965,-0.492912695399579,-0.28859242163669,-1.4949265344831,1.57409283995187,1.05910802875889,-0.17291587382909,1.0731308009761,0.989525039529775
"8",0.234,6.94094665500438,-0.341899431874686,0.21888205713857,0.275381181160246,0.548618772018847,2.633,0.35,1,-0.108856077281772,-0.466890097747473,-0.339424817293709,-1.49956723783381,1.57056940762233,1.11666002186996,-0.180055198157753,1.13108332090357,0.987310097420469
"9",0.267,6.95174779937127,-0.334180258972444,0.219374233486372,0.275772540905967,0.509543585019985,2.633,0.35,1,-0.124657157299846,-0.439113936292584,-0.388890805357568,-1.50444326607919,1.56721746732781,1.17454474926264,-0.186857916746566,1.18931545397817,0.985202960682248
"10",0.3,6.9623569948617,-0.326228057662565,0.220313958375397,0.276520668766434,0.470898258903282,2.633,0.35,1,-0.139761565123106,-0.408765664578894,-0.438501262579262,-1.50968485786667,1.56404531219864,1.23441614936098,-0.193444561407441,1.24948150372117,0.983208842641737
