"","time","d2_bw1","k_bw1","UD2_1","UD2_2","U_K","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","x_acc_fit","y_acc_fit","tot_acc_fit","vRatio"
"1",0,7.00547891223439,-0.00745622695824778,0.111520777812492,0.200903767719531,0.819855364085941,2.646,0.75,1,0.000292825089769312,-0.121238942251878,-0.00444623898263523,-0.467489527072964,0.482954800205214,-0.00935867513759713,0.0644841235011805,0.0651597036829249,1
"2",0.033,7.00582929796691,-0.00686835066639244,0.111897196549591,0.201112959790407,0.781498415422428,2.646,0.75,1,-0.00377893457400367,-0.12108180448355,-0.0197774909275014,-0.465792046644837,0.481272307633193,-0.0102708906507635,0.0653267039749054,0.0661291875572721,0.996516252512025
"3",0.067,7.00615979417388,-0.00628648964075239,0.111356246752998,0.200812483902059,0.741446114411035,2.646,0.75,1,-0.00794743498772061,-0.121053588651937,-0.0355283969784651,-0.463968598667503,0.479500606751439,-0.011043253051644,0.0661402132443889,0.0670558069519402,0.992847791444859
"4",0.1,7.00645218496441,-0.00574440801889957,0.111837464979404,0.201079731880216,0.702190039274357,2.646,0.75,1,-0.0119757689287704,-0.121146753219233,-0.0507686186859896,-0.462127550109653,0.477743035936592,-0.0116230627760974,0.0668699859620545,0.0678726057468141,0.989208587912559
"5",0.133,7.00671778800892,-0.005224220356449,0.1118625185528,0.201093667371639,0.662691489803717,2.646,0.75,1,-0.0159946430894584,-0.121348899777202,-0.0659582746752201,-0.460218100662221,0.47594774466771,-0.0120288152987455,0.0675343191607379,0.0685972059343218,0.985491280893106
"6",0.167,7.00696461677257,-0.00471073850745892,0.111845375036521,0.201084131440201,0.621881437902413,2.646,0.75,1,-0.0201332023269048,-0.121660232664636,-0.0815512606523641,-0.458181791255579,0.474058821297721,-0.0122582559020867,0.068143762755846,0.0692375421305961,0.981580100448918
"7",0.2,7.00717928259401,-0.00423377190604139,0.11189274527448,0.201110483180414,0.582293977745616,2.646,0.75,1,-0.0241551234451752,-0.122051195730343,-0.0966263900590948,-0.456141517754015,0.472188075451025,-0.0122920973661125,0.0686563651190746,0.0697480618298578,0.977706558150754
"8",0.233,7.00737050452336,-0.00377753025509409,0.11200696710569,0.201174055683667,0.542857857363317,2.646,0.75,1,-0.0281885795836872,-0.122517966821119,-0.111639321347584,-0.454042012013372,0.470281618678778,-0.012134858110459,0.0690855389035868,0.0701431854634503,0.973759073269278
"9",0.267,7.00754411355747,-0.00332877596211765,0.111946802360234,0.201140564180081,0.502517324611454,2.646,0.75,1,-0.0323625856530445,-0.123065434014662,-0.127038217742846,-0.451821369199783,0.468281593397374,-0.0117685103393039,0.0694348907895615,0.0704251510084617,0.969617846635741
"10",0.3,7.00769095617437,-0.00291357325912606,0.11211021288867,0.201231557748637,0.463770241401426,2.646,0.75,1,-0.0364370925625395,-0.123648571476179,-0.14191360053186,-0.449615053409601,0.46630747954608,-0.0112111076560525,0.0696788769286471,0.0705750297549576,0.965530271876251
"11",0.333,7.00781748646597,-0.0025181101411899,0.112110959209652,0.201231973540261,0.425542945813319,2.646,0.75,1,-0.0405392862690043,-0.124269701590641,-0.156716006440964,-0.447363755576783,0.464303013706772,-0.0104523929913637,0.0698247148644094,0.0706027147151013,0.96137985068061
"12",0.367,7.00792766134106,-0.00213100364961843,0.112303903566036,0.20133953103196,0.3868202866091,2.646,0.75,1,-0.0447990253718055,-0.124935480203915,-0.171887290626914,-0.445003120657513,0.46220845038652,-0.00945863312456169,0.069868138301842,0.0705054784421068,0.957042874799301
"13",0.4,7.00801601114016,-0.00177474435218987,0.112285780756068,0.201329422986308,0.349990602579888,2.646,0.75,1,-0.0489691679485261,-0.125593042339888,-0.186532029592409,-0.442678140542231,0.460149484839564,-0.00828800605399352,0.0698030526044491,0.0702933652434604,0.952779607209703
"14",0.433,7.00808703977243,-0.00143739441140187,0.112362084219914,0.201371989040788,0.314006879188722,2.646,0.75,1,-0.0531771027821176,-0.126248207426563,-0.201094971999836,-0.440326237524768,0.458067468099557,-0.0069153489034732,0.0696293824384847,0.0699719440148802,0.94846861011614
