"","time","d2_bw1","k_bw1","UD2_1","UD2_2","U_K","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","x_acc_fit","y_acc_fit","tot_acc_fit","vRatio"
"1",0,11.6372564155797,-0.0118947623355709,0.359155804853068,0.396129186200228,0.974815435631946,3.413,0.25,1,0.0056847104751569,-0.0989292149067519,-0.00038034046500537,0.289424101409805,0.305864839494407,0.484808855985534,-0.440268494573213,0.654886229932929,1
"2",0.033334017,11.6378375508836,-0.00513633924448894,0.35358255280674,0.391083190190183,0.927676557845106,3.413,0.25,1,0.00300148518048393,-0.0875942128052543,0.00910936771102484,0.273538454139307,0.287221224859678,0.501491676435928,-0.43608956120053,0.664581076259766,0.939046231448026
"3",0.066666842,11.6381720093005,0.00157719764980899,0.35274381421729,0.390325042072068,0.88003804590282,3.413,0.25,1,0.000577241035801503,-0.0751260472636065,0.0180535978054705,0.257660251180535,0.26838913542815,0.517355910140466,-0.431081733795318,0.673415621269099,0.877476260010127
"4",0.099999905,11.6382621310009,0.00824773632833782,0.353114892041283,0.390660424129866,0.832057324310097,3.413,0.25,1,-0.00153164409711563,-0.0615641478715155,0.0264456608494041,0.241831234177292,0.249544565412389,0.532276598474298,-0.425173933495974,0.681242431890299,0.81586548432597
"5",0.133333921,11.6381100201246,0.0148767718432975,0.350615054872911,0.38840231294823,0.78389353128954,3.413,0.25,1,-0.00326962805408512,-0.0469604241523725,0.0342800389170265,0.226102914420316,0.230928147582601,0.546134476132383,-0.418314421986952,0.687931553036107,0.755000633496561
"6",0.166666985,11.6377176222763,0.0214650453937842,0.345371364721618,0.383675409128175,0.735709461644822,3.413,0.25,1,-0.00458284190375793,-0.0313798242846907,0.0415529141752087,0.210535723467733,0.212861420243828,0.558819019626994,-0.410475432754659,0.693374918490711,0.695932950631682
"7",0.199999809,11.6370867215894,0.0280135957319962,0.341752665596845,0.380421246045156,0.687663167656702,3.413,0.25,1,-0.00542025226456296,-0.0148971389915388,0.0482641887401721,0.195194305928929,0.195761951914077,0.570234714815112,-0.401655833461739,0.697491963060591,0.640027641744212
"8",0.233333826,11.636218923576,0.0345233847811244,0.341066459433389,0.379804910118903,0.639909974684746,3.413,0.25,1,-0.0057343375405067,0.0024037052129235,0.0544175887636619,0.180145779326356,0.180161815065931,0.580304362837187,-0.39188439704246,0.70023319985074,0.589024274132775
"9",0.266666889,11.6351158072443,0.0409944718288438,0.339960495401008,0.378812062153911,0.592607993345636,3.413,0.25,1,-0.00548189408423379,0.0204291826833526,0.0600203967747069,0.165458641406089,0.16671506686877,0.588972217857349,-0.381223180395004,0.701583485180692,0.54506123405472
"10",0.299999952,11.6337787785417,0.0474273306215724,0.336220218267142,0.375459019297186,0.545908022082497,3.413,0.25,1,-0.00462482739744082,0.0390819314473809,0.0650849590473111,0.151196541503577,0.156165910263094,0.596210054266548,-0.369766249197876,0.701565041784713,0.510571631970628
"11",0.333333969,11.6322091365494,0.05382224966203,0.331954005105429,0.371643514009777,0.499957752925094,3.413,0.25,1,-0.00313059906136293,0.0582619498188693,0.0696280372018159,0.13741657135872,0.149257391377052,0.602019322215625,-0.35763948343292,0.700238005560343,0.487984796238018
"12",0.366666794,11.6304082693839,0.0601787542919642,0.329717201875511,0.369646957531936,0.454905917736052,3.413,0.25,1,-0.000972818456627006,0.0778677054560233,0.0736701932187901,0.12416759608514,0.146563881875953,0.606433025388487,-0.344999062079672,0.697700055265647,0.479178587895956
"13",0.399999857,11.6283773479984,0.0664968977211297,0.328621554038654,0.368669995766919,0.410893485735715,3.413,0.25,1,0.0018689345744939,0.0978030496392979,0.0772361616048386,0.111485140300633,0.14830500000539,0.609517696007848,-0.332024580718074,0.694083672151801,0.484871030781236
"14",0.433333874,11.6261175240879,0.0727764464872527,0.326209468287437,0.366521564441129,0.368060694518846,3.413,0.25,1,0.00540907023293921,0.117977685131554,0.0803534950001795,0.099391563065673,0.154264114419516,0.611371886091858,-0.318914769887108,0.68955218334486,0.504353866480745
"15",0.466666937,11.6236301186574,0.0790165399699737,0.32235166112679,0.363092320810012,0.326551373450519,3.413,0.25,1,0.00965597671023415,0.13830850629342,0.0830515979538761,0.0878958414063293,0.163874713881195,0.612124153016853,-0.305881539302845,0.684294888767173,0.535774932980461
"16",0.5,11.6209162597494,0.0852167351590791,0.318975603006178,0.360098424480245,0.286509787635143,3.413,0.25,1,0.0146131384265696,0.15872495001904,0.0853612790775275,0.0769916639536981,0.176412375067357,0.611929829252103,-0.293140647427226,0.67852012136897,0.576765787656292
"17",0.533334017,11.6179770601672,0.0913764743608875,0.317166972492452,0.358497319990022,0.248091648736311,3.413,0.25,1,0.0202796020886926,0.179168646675566,0.0873134854359973,0.0666594110971516,0.191167154708576,0.610966162586923,-0.28090584163678,0.672449064012924,0.625005329231613
"18",0.566666842,11.6148139342986,0.0974945299400797,0.315220200823247,0.356776141308592,0.211480859855176,3.413,0.25,1,0.0266501317245491,0.199592195957894,0.0889382926861836,0.0568685208800115,0.207535715852416,0.609427178254847,-0.269383461298411,0.666309939004948,0.678520997037355
"19",0.599999905,11.6114280123845,0.103570248478043,0.312519254217718,0.354392048805837,0.176907904895922,3.413,0.25,1,0.0337172031705881,0.219963313459471,0.09026450672103,0.0475773218618478,0.22504990740637,0.607517546988806,-0.258764224524808,0.66033059431865,0.735782209483039
"20",0.633333921,11.6078205098341,0.109602766030817,0.308837147518966,0.351149289743909,0.144708208681044,3.413,0.25,1,0.0414711873806933,0.240261712067912,0.0913187279534814,0.0387364478368173,0.243364341424167,0.605446269219475,-0.249219734599106,0.654733274719889,0.795659749013476
"21",0.666666985,11.6039929853979,0.115590683346637,0.305722702978088,0.348413276320275,0.11543801512651,3.413,0.25,1,0.0499006325918999,0.26047707009539,0.0921247879546487,0.0302912624175914,0.262232462949059,0.603419748287168,-0.240897996568087,0.649728587468235,0.857347524424607
"22",0.699999809,11.599946782436,0.121533025320924,0.30357268873228,0.346528234555492,0.0901195173959784,3.413,0.25,1,0.0589943567960253,0.280611055106388,0.0927034198082768,0.0221823401691776,0.281486448098841,0.601633246569867,-0.233916911012419,0.645507307964666,0.920296849301595
"23",0.733333826,11.5956831989005,0.127428900510078,0.301758222457885,0.344939798835887,0.0707182342414259,3.413,0.25,1,0.0687420458731698,0.300674772263205,0.0930716902943441,0.0143477262236242,0.3010169030525,0.600261233770799,-0.228359519304723,0.642231748534067,0.984150069521163
"24",0.766666889,11.5912040624095,0.133276755418588,0.299257441311941,0.342754221243984,0.0603999655896445,3.413,0.25,1,0.079133908059847,0.320684582032109,0.0932425176130273,0.00672548951445036,0.320755098731598,0.599445691709856,-0.224268327098679,0.640024546286427,1.04868248099979
"25",0.799999952,11.5865108887147,0.139075568839374,0.29601461368787,0.339926597248257,0.0613141500909631,3.413,0.25,1,0.0901636351880331,0.340664226719484,0.0932243136577133,-0.00074627740235147,0.340665044136238,0.599281807196941,-0.22163739271253,0.638953690251211,1.11377641411597
"26",0.833333969,11.5816052527724,0.144824307186952,0.292931387433326,0.337245070747688,0.0710524526817189,3.413,0.25,1,0.101828636624709,0.360640642075054,0.0930205520129582,-0.00812699656211127,0.360732200932254,0.599802572343512,-0.220406698752844,0.639016618441978,1.17938433697885
"27",0.866666794,11.576489278206,0.150521407047581,0.290539617977481,0.335169672874055,0.0851366216093473,3.413,0.25,1,0.114129839716225,0.380639245228729,0.0926296023220698,-0.0154710113454981,0.380953523674934,0.600962841633806,-0.220457550169572,0.640123322845957,1.24549629275679
"28",0.899999857,11.571164649775,0.156165934670117,0.288518747802477,0.333419417301256,0.100567273030951,3.413,0.25,1,0.127074791647079,0.400684494626453,0.0920447478905182,-0.0228269376930501,0.40133419156421,0.602625733266741,-0.221611461320758,0.642082093025494,1.31212921441907
"29",0.933333874,11.5656332285688,0.1617568510825,0.286230533543141,0.33144133467688,0.115859806488629,3.413,0.25,1,0.140676539932855,0.420793405122606,0.0912546421755377,-0.0302345507784974,0.421878202631347,0.604553741330385,-0.223634712077413,0.644591118929289,1.37929617320091
"30",1,11.5539592096608,0.172772591024887,0.28038956395815,0.326410397470181,0.143567095986781,3.413,0.25,1,0.169925609100261,0.461206139803801,0.088996123196456,-0.0453077583956375,0.463426257740711,0.607752527165466,-0.22914528606085,0.649515739916993,1.5151341308362
