"","time","d2_bw1","k_bw1","UD2_1","UD2_2","U_K","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","vRatio"
"162",7.167,0.592272964676103,0.0331466001793938,0.0867602496154571,0.188289088673073,0.00443609722059687,1.636,"air",1.005,4.53405676402904,-0.313449362743515,-5.10446149502465,-0.777988525164192,0.83875899297204,0.788856994466003
"163",7.2,0.591694208932836,0.0324473604564441,0.0855781282082682,0.187747319628353,0.00431796952380747,1.636,"air",1.005,4.52288459603104,-0.319942440675994,-5.1300768433187,-0.777751145806084,0.840987520804196,0.790952935949181
"164",7.233,0.591111059514304,0.0317804546816454,0.0844519465968242,0.18723667184607,0.00420277331512122,1.636,"air",1.005,4.51152281713834,-0.326246235956308,-5.15568803701221,-0.777527844823586,0.843199950161093,0.793033736736503
"165",7.267,0.590505616019698,0.0311253160546977,0.0833223986589361,0.186729917576908,0.0040871498412821,1.636,"air",1.005,4.49962786030368,-0.332549096990283,-5.18207249022364,-0.777311434435025,0.8454596193861,0.795158966854168
"166",7.3,0.589913535671867,0.0305187636116763,0.0822722319270868,0.186263684453691,0.00397789875901292,1.636,"air",1.005,4.48790804191614,-0.338486975051518,-5.20767960037591,-0.777113317836805,0.847631135010303,0.797201288072895
"167",7.333,0.589317181243125,0.029939467046577,0.0812394964498465,0.1858098376928,0.00387157358206274,1.636,"air",1.005,4.47602395612633,-0.344255299678588,-5.23328673644573,-0.776925359056791,0.849779221270041,0.799221573858096
"168",7.4,0.588093949518468,0.0288408756686996,0.0793041651009435,0.18497186435336,0.00366469454161019,1.636,"air",1.005,4.45141853394707,-0.355478420011603,-5.28528201367706,-0.776567065109112,0.854061656852785,0.803249225771344
"169",7.433,0.587485786077019,0.0283350538512732,0.0784134182853124,0.184591722910827,0.00356722269970533,1.636,"air",1.005,4.4390762479789,-0.360783112767479,-5.31089621801713,-0.776397535471008,0.85612942219249,0.805193969332734
"170",7.467,0.586855659136079,0.0278363417705722,0.0775238925909807,0.184215618019911,0.0034698446351353,1.636,"air",1.005,4.42621257379563,-0.366106979331905,-5.33729097576421,-0.776224109553311,0.85822968287479,0.807169274925063
"171",7.5,0.586240952229932,0.0273727758834411,0.076692927980396,0.183867466405034,0.00337828163968773,1.636,"air",1.005,4.4135879586585,-0.371145820004424,-5.3629143007191,-0.776054177137774,0.860237935433996,0.809058046421116
"172",7.533,0.58562351531129,0.0269281687387511,0.075917035882873,0.183545188815293,0.00328961666485505,1.636,"air",1.005,4.40082903567663,-0.376066724488831,-5.38854288975427,-0.775879743247637,0.862215493510629,0.810917949604017
"173",7.567,0.584984884968282,0.0264887169149446,0.075143592584867,0.183226634271769,0.00320128390935117,1.636,"air",1.005,4.38754525511632,-0.381021952139812,-5.41495388593644,-0.775692140784534,0.864219894058987,0.812803098264755
"174",7.6,0.584363003374609,0.0260791695119118,0.0744723033360021,0.182952354355361,0.00311846482142397,1.636,"air",1.005,4.37451953469532,-0.385727776083527,-5.44059378235039,-0.775499236615694,0.86613219731971,0.814601628969524
"175",7.633,0.583739497597835,0.0256853255325383,0.0737492352348818,0.182659217390555,0.00303850033473399,1.636,"air",1.005,4.36136408953583,-0.390338482031284,-5.46623918701161,-0.775292493262917,0.86801070308166,0.816368372959008
"176",7.667,0.583095802436184,0.0252949653917723,0.0730967482250827,0.182396750522264,0.00295907642706546,1.636,"air",1.005,4.34767480520683,-0.394995977178456,-5.49266719687908,-0.775061642661106,0.869909404427665,0.818154110995498
"177",7.7,0.582470175982736,0.0249301344267926,0.0725096847567722,0.182162274863723,0.00288484012844123,1.636,"air",1.005,4.33425704332755,-0.399431868774756,-5.51832277231142,-0.774816973517812,0.871715068267261,0.819852346795597
"178",7.733,0.581844085323226,0.0245782948985517,0.0719233622238982,0.181929684311247,0.002813384462898,1.636,"air",1.005,4.32070997470908,-0.403789098228971,-5.54398252984414,-0.774548751978869,0.873482343863108,0.821514478261983
"179",7.767,0.581198936108374,0.0242285530116425,0.0713772777403639,0.181714489729424,0.00274263785698784,1.636,"air",1.005,4.30661678742812,-0.408200148017128,-5.57042343120001,-0.774244365061711,0.875260931191961,0.823187248469384
"180",7.8,0.580573058544215,0.0239007307148016,0.0708335050010355,0.181501585201705,0.00267672478924991,1.636,"air",1.005,4.29280604132412,-0.412408669684087,-5.59608919560272,-0.773918416320579,0.876943912659613,0.824770100889971
"181",7.833,0.579947838024445,0.0235836779732873,0.0703688532740478,0.18132075311752,0.00261348267709724,1.636,"air",1.005,4.27886472410046,-0.416547783715053,-5.62175638034562,-0.773559161237063,0.878581716206132,0.826310463251576
"182",7.867,0.57930472756463,0.023267610361487,0.0698803892489464,0.181131744323253,0.00255107069842057,1.636,"air",1.005,4.26436390607478,-0.420741339352597,-5.64820154184993,-0.773150795907122,0.880218965855674,0.827850304670328
"183",7.9,0.578681901158796,0.0229705147454726,0.0694643011607416,0.180971625222713,0.00249311022801549,1.636,"air",1.005,4.25015620364445,-0.424743485547682,-5.67386763957034,-0.77271406638288,0.881756234398804,0.829296113362433
"184",7.933,0.578060746661452,0.0226823974552094,0.0690163734543446,0.180800165389276,0.00243767324752664,1.636,"air",1.005,4.23581687779105,-0.428678709266652,-5.69953087962297,-0.772234359625879,0.883239119358576,0.830690774024562
"185",7.967,0.577422838291359,0.0223944043936362,0.0686764843345621,0.180670693529845,0.00238313565936794,1.636,"air",1.005,4.22090530325008,-0.432662644165328,-5.72596690071058,-0.771691851819374,0.884706322923346,0.832070686256886
"186",8,0.576805992639949,0.0221229957074476,0.0683140460113283,0.180533234841782,0.0023326433031718,1.636,"air",1.005,4.2062988046685,-0.436459803621436,-5.75161856585029,-0.77111529732136,0.886067696025688,0.83335106441421
"187",8.033,0.576191682608249,0.0218591427268875,0.0679931293339724,0.180412044045364,0.00228449065487544,1.636,"air",1.005,4.19156123950938,-0.440186727871243,-5.77726121788432,-0.770486463322536,0.887363367261271,0.834569649639861
"188",8.067,0.575561670083831,0.0215947753979026,0.0676570548905079,0.18028565410608,0.00223725427327319,1.636,"air",1.005,4.17624078999369,-0.443950856228112,-5.80366882657706,-0.769780865828325,0.8886253114452,0.835756514406093
"189",8.1,0.574953247463898,0.0213450679782729,0.0673437442462701,0.180168309891354,0.00219363993503673,1.636,"air",1.005,4.16123979308216,-0.447528125472843,-5.82928514225777,-0.769037249261426,0.889775091717462,0.83683788845689
"190",8.133,0.57434804827122,0.0211018006842686,0.0671364338639773,0.180090923569102,0.0021521503809066,1.636,"air",1.005,4.14611112222362,-0.451027421466577,-5.85488398705626,-0.768233248664999,0.890846821439672,0.837845855578109
"191",8.167,0.573728078121335,0.0208575692373097,0.0668098723540066,0.179969439194433,0.0021115451875269,1.636,"air",1.005,4.13039251841802,-0.454547824033359,-5.88123676961534,-0.767339432975315,0.891865197063065,0.83880364290467
"192",8.2,0.573129976313531,0.0206264474270758,0.0665822653769599,0.179885069037783,0.00207413237113397,1.636,"air",1.005,4.11501106539812,-0.457878797982112,-5.90678966635728,-0.766406515416372,0.892766453510777,0.839651279065404
"193",8.233,0.572535601921723,0.0204008985671559,0.0663498317976111,0.179799166237142,0.00203860677569223,1.636,"air",1.005,4.09950922560732,-0.461121703036524,-5.93231430659218,-0.76540776846993,0.893578355291478,0.840414876718475
"194",8.267,0.571927248351558,0.0201740892693397,0.0661323377874587,0.179719019864995,0.00200389234581767,1.636,"air",1.005,4.0834152709063,-0.464367198970497,-5.9585786849182,-0.764308930850618,0.894318196872746,0.841110701396447
"195",8.3,0.571340811152726,0.0199591342544226,0.0659416951222385,0.17964895534234,0.00197194657626659,1.636,"air",1.005,4.06767983169721,-0.467421086149107,-5.98403365763192,-0.76317423167438,0.894939874890259,0.841695392656427
"196",8.333,0.570758427179161,0.0197490795872289,0.0657038209014104,0.179561777895644,0.0019416386573711,1.636,"air",1.005,4.05183557971783,-0.470377301377389,-6.00944808431055,-0.761972530116834,0.895464651621561,0.842188947775942
"197",8.4,0.569588754804042,0.0193369195599282,0.0654025620610365,0.179451762666594,0.00188480066978915,1.636,"air",1.005,4.01935178548748,-0.476068864432393,-6.0609054229554,-0.759330223268716,0.896227622678115,0.842906525840179
"198",8.433,0.569019017128073,0.0191406268149706,0.0652571351362582,0.179398811830491,0.00185895187995617,1.636,"air",1.005,4.00320744970752,-0.478715619803493,-6.08617227436303,-0.757932262727758,0.896454103413812,0.843119532095805
"199",8.467,0.568436448433858,0.0189428045309474,0.065089940437491,0.179338061621498,0.00183368688293586,1.636,"air",1.005,3.98648144797591,-0.481332989879624,-6.11214583251425,-0.756428461575998,0.896585447477646,0.843243061839516
"200",8.5,0.567875325443787,0.0187549477133288,0.0649831458588331,0.179299328625933,0.00181041094774242,1.636,"air",1.005,3.97016323451475,-0.483766682918928,-6.13729478199138,-0.754910149026144,0.896615601361619,0.843271421717004
