"","variablename","time","x_disp","y_disp"
"1","drop_disp",0,0.000484083053665654,0.00181967003044247
"2","drop_disp",0.033,-0.00797392214794265,-0.0327938369445685
"3","drop_disp",0.067,-0.0166187076124339,-0.0683106135321612
"4","drop_disp",0.1,-0.0249390047393619,-0.102649867845044
"5","drop_disp",0.133,-0.0331876873310674,-0.136866807574566
"6","drop_disp",0.167,-0.041609192878059,-0.172001950393118
"7","drop_disp",0.2,-0.0497062808980093,-0.205997671832969
"8","drop_disp",0.233,-0.057726272216286,-0.239898041053646
"9","drop_disp",0.267,-0.0659074074583482,-0.274735496074213
"10","drop_disp",0.3,-0.0737675541134119,-0.3084699653487
"11","drop_disp",0.333,-0.0815479726411684,-0.342136170147737
"12","drop_disp",0.367,-0.0894805111228232,-0.37676028002206
"13","drop_disp",0.4,-0.0970985981485519,-0.410314153824635
"14","drop_disp",0.433,-0.104637086911782,-0.443825027435082
"15","drop_disp",0.467,-0.112321391618642,-0.478314463146865
"16","drop_disp",0.5,-0.119700358347048,-0.511761023270038
"17","drop_disp",0.533,-0.127002258958946,-0.545186258014653
"18","drop_disp",0.567,-0.134446168731685,-0.579608520533212
"19","drop_disp",0.6,-0.141595697460636,-0.613008612917713
"20","drop_disp",0.633,-0.148672528129445,-0.646404012101159
"21","drop_disp",0.667,-0.155889598850951,-0.680810907541059
"22","drop_disp",0.7,-0.162824250065275,-0.714208941806724
"23","drop_disp",0.733,-0.169691714281908,-0.747612834697227
"24","drop_disp",0.767,-0.176699066775698,-0.782037241339033
"25","drop_disp",0.8,-0.183436125340581,-0.815458519919107
"26","drop_disp",0.833,-0.190111927365255,-0.848889564843121
"27","drop_disp",0.867,-0.196928000587088,-0.883343673769678
"28","drop_disp",0.9,-0.203485334641426,-0.916793175840588
"29","drop_disp",0.933,-0.209987113304136,-0.9502496249805
"30","drop_disp",0.967,-0.216629651686208,-0.984724676631026
"31","drop_disp",1,-0.223023908532274,-1.01818726869712
"32","drop_disp",1.033,-0.229367615824269,-1.05164762129085
"33","drop_disp",1.067,-0.235852226054824,-1.08611502109403
"34","drop_disp",1.1,-0.242097685721508,-1.1195569481792
"35","drop_disp",1.133,-0.248296722074294,-1.15298182278048
"36","drop_disp",1.167,-0.254636306600788,-1.18739544762335
"37","drop_disp",1.2,-0.26074467229758,-1.22076692016429
"38","drop_disp",1.233,-0.266810032960687,-1.25410197027477
"39","drop_disp",1.267,-0.273015329150348,-1.28840150610343
"40","drop_disp",1.3,-0.278996636602725,-1.32164025860318
"41","drop_disp",1.333,-0.28493820261162,-1.35482004685921
"42","drop_disp",1.367,-0.291019504040873,-1.38893531719255
"43","drop_disp",1.4,-0.296884153762585,-1.42197114804726
"44","drop_disp",1.433,-0.302713051144879,-1.45492403463923
"45","drop_disp",1.467,-0.308682936389428,-1.48878041927626
"46","drop_disp",1.5,-0.314444575424572,-1.52154083738093
"47","drop_disp",1.533,-0.320176217698517,-1.55419502069028
"48","drop_disp",1.567,-0.326052766865249,-1.58772009739772
"49","drop_disp",1.6,-0.331731393766294,-1.6201371693858
"50","drop_disp",1.633,-0.337388464715099,-1.65242790958369
"51","drop_disp",1.667,-0.34319808625364,-1.68555925288027
"52","drop_disp",1.7,-0.348822436478821,-1.71757746205813
"53","drop_disp",1.733,-0.35443680566474,-1.74945514812928
"54","drop_disp",1.767,-0.360215601999479,-1.78214875387229
"55","drop_disp",1.8,-0.365823781465038,-1.81373316246667
"56","drop_disp",1.833,-0.371436372253292,-1.84517131642469
"57","drop_disp",1.867,-0.377229137895535,-1.87740951333621
"58","drop_disp",1.9,-0.382866772774118,-1.90855293581647
"59","drop_disp",1.933,-0.388524839256891,-1.93955470037753
"60","drop_disp",1.967,-0.394381365449138,-1.97135191598785
"61","drop_disp",2,-0.400097204939001,-2.00207943042532
"62","drop_disp",2.033,-0.405849216820515,-2.03268082893428
"63","drop_disp",2.067,-0.411818381226058,-2.06408546414044
"64","drop_disp",2.1,-0.417658067769582,-2.09445464302676
"65","drop_disp",2.133,-0.423547135455203,-2.1247231275729
"66","drop_disp",2.167,-0.429669923029977,-2.15581421347676
"67","drop_disp",2.2,-0.435669172576409,-2.18591004117134
"68","drop_disp",2.233,-0.441726328220911,-2.21593759948666
"69","drop_disp",2.267,-0.44802915540931,-2.24681585132216
"70","drop_disp",2.3,-0.454207638515576,-2.27674034973378
"71","drop_disp",2.333,-0.460446171657061,-2.306631612302
"72","drop_disp",2.367,-0.466935605750032,-2.33740579482413
"73","drop_disp",2.4,-0.473292414260309,-2.36726369845264
"74","drop_disp",2.433,-0.479703949282567,-2.39712082788378
"75","drop_disp",2.467,-0.486363309745762,-2.42789170788895
"76","drop_disp",2.5,-0.492874263557605,-2.45777478714774
"77","drop_disp",2.533,-0.499426625714486,-2.48768208148147
"78","drop_disp",2.567,-0.50621431497076,-2.51852726577541
"79","drop_disp",2.6,-0.512830789644252,-2.54850068674503
"80","drop_disp",2.633,-0.519467200376514,-2.57851237456662
"81","drop_disp",2.667,-0.52631617799771,-2.60947560099665
"82","drop_disp",2.7,-0.532964809001046,-2.63956965556881
"83","drop_disp",2.733,-0.539603725393048,-2.66970397490801
"84","drop_disp",2.767,-0.546421409819571,-2.70079166956572
"85","drop_disp",2.8,-0.553003997586049,-2.73100113447022
"86","drop_disp",2.833,-0.559538963042103,-2.76124239082287
"87","drop_disp",2.867,-0.566206974122331,-2.79242856203369
"88","drop_disp",2.9,-0.57260009919162,-2.8227200046649
"89","drop_disp",2.933,-0.578899202948384,-2.85302817451814
"90","drop_disp",2.967,-0.585272630695121,-2.88426639512403
"91","drop_disp",3,-0.591326775394582,-2.91459144931479
"92","drop_disp",3.033,-0.597231620917239,-2.9449166403285
"93","drop_disp",3.067,-0.603137829100874,-2.97615567686355
"94","drop_disp",3.1,-0.608676126540698,-3.00646639594858
"95","drop_disp",3.133,-0.614000546139847,-3.03676384860113
"96","drop_disp",3.167,-0.619237885741709,-3.06796219832729
"97","drop_disp",3.2,-0.624054997588934,-3.09822376173171
"98","drop_disp",3.233,-0.628584162829322,-3.12846471433522
"99","drop_disp",3.267,-0.632921433902164,-3.15959945758106
"100","drop_disp",3.3,-0.636783548635113,-3.18979616529768
"101","drop_disp",3.333,-0.640274654282142,-3.21997106173044
"102","drop_disp",3.367,-0.643452730593943,-3.25103812134122
"103","drop_disp",3.4,-0.646100248783433,-3.28117067366867
"104","drop_disp",3.433,-0.64828651660611,-3.31128361145589
"105","drop_disp",3.467,-0.650024095850358,-3.34228928800293
"106","drop_disp",3.5,-0.651179028170031,-3.37236422297691
"107","drop_disp",3.533,-0.651779122291408,-3.40242048652297
"108","drop_disp",3.567,-0.651784754126911,-3.43336713401145
"109","drop_disp",3.6,-0.651164833351285,-3.4633820500192
"110","drop_disp",3.633,-0.649899505084485,-3.49337306935442
"111","drop_disp",3.667,-0.647891466136979,-3.52424397008672
"112","drop_disp",3.7,-0.64523208609549,-3.55417383368353
"113","drop_disp",3.733,-0.641848642996496,-3.58406505797167
"114","drop_disp",3.767,-0.637582615136743,-3.61481413437162
"115","drop_disp",3.8,-0.632665817580313,-3.64460391555891
"116","drop_disp",3.833,-0.62696883192072,-3.67433041320119
"117","drop_disp",3.867,-0.620270850070851,-3.70488108472443
"118","drop_disp",3.9,-0.612957999820521,-3.73444809885774
"119","drop_disp",3.933,-0.604842019008995,-3.76392033227059
"120","drop_disp",3.967,-0.59564145404126,-3.79417495495758
"121","drop_disp",4,-0.585903767228117,-3.82342118608306
"122","drop_disp",4.033,-0.575381573722321,-3.852540108034
"123","drop_disp",4.067,-0.563737027541771,-3.88239795906184
"124","drop_disp",4.1,-0.551676776939739,-3.91122932693717
"125","drop_disp",4.133,-0.538895984147323,-3.93990682129305
"126","drop_disp",4.167,-0.525006875460152,-3.96928569703622
"127","drop_disp",4.2,-0.510862718794371,-3.99763284824142
"128","drop_disp",4.233,-0.496104841466589,-4.02581166960239
"129","drop_disp",4.267,-0.480303609208832,-4.05466685279371
